,TOWNSHIP,RANGE - FINAL,RANGE,SECTION,SECTION SN,Column4,Column5,Column6,ALIQUOT/LOT,PLSS Number,FIXED PLSS NUMBER,Does it match? (McPherson),Match to SDQQ,Column7,Column8
738,122,072,72,22,SN22,"N2, SE4 - A", SE4,SE,ASE,122072SN22ASE,122072SN22ANWSE,,,480.00,Edmunds
739,122,072,72,22,SN22,"N2, SE4 - A", SE4,SE,ASE,122072SN22ASE,122072SN22ANESE,,,480.00,Edmunds
740,122,072,72,22,SN22,"N2, SE4 - A", SE4,SE,ASE,122072SN22ASE,122072SN22ASWSE,,,480.00,Edmunds
741,122,072,72,22,SN22,"N2, SE4 - A", SE4,SE,ASE,122072SN22ASE,122072SN22ASESE,,,480.00,Edmunds
742,123,072,72,27,SN27,SE4 - A,SE4,SE,ASE,123072SN27ASE,123072SN27ANWSE,,,160.00,Edmunds
743,123,072,72,27,SN27,SE4 - A,SE4,SE,ASE,123072SN27ASE,123072SN27ANESE,,,160.00,Edmunds
744,123,072,72,27,SN27,SE4 - A,SE4,SE,ASE,123072SN27ASE,123072SN27ASWSE,,,160.00,Edmunds
745,123,072,72,27,SN27,SE4 - A,SE4,SE,ASE,123072SN27ASE,123072SN27ASESE,,,160.00,Edmunds
746,123,072,72,30,SN30,"LOTS 1,2,3,4, E2W2, SE4  - A", SE4,SE,ASE,123072SN30ASE,123072SN30ANWSE,,,487.48,Edmunds
747,123,072,72,30,SN30,"LOTS 1,2,3,4, E2W2, SE4  - A", SE4,SE,ASE,123072SN30ASE,123072SN30ANESE,,,487.48,Edmunds
748,123,072,72,30,SN30,"LOTS 1,2,3,4, E2W2, SE4  - A", SE4,SE,ASE,123072SN30ASE,123072SN30ASWSE,,,487.48,Edmunds
749,123,072,72,30,SN30,"LOTS 1,2,3,4, E2W2, SE4  - A", SE4,SE,ASE,123072SN30ASE,123072SN30ASESE,,,487.48,Edmunds
750,123,072,72,31,SN31,"LOTS 1,2,3,4, NE4, E2W2, SE4 - A", SE4,SE,ASE,123072SN31ASE,123072SN31ANWSE,,,646.24,Edmunds
751,123,072,72,31,SN31,"LOTS 1,2,3,4, NE4, E2W2, SE4 - A", SE4,SE,ASE,123072SN31ASE,123072SN31ANESE,,,646.24,Edmunds
752,123,072,72,31,SN31,"LOTS 1,2,3,4, NE4, E2W2, SE4 - A", SE4,SE,ASE,123072SN31ASE,123072SN31ASWSE,,,646.24,Edmunds
753,123,072,72,31,SN31,"LOTS 1,2,3,4, NE4, E2W2, SE4 - A", SE4,SE,ASE,123072SN31ASE,123072SN31ASESE,,,646.24,Edmunds
754,123,072,72,33,SN33,"W2, SE4 - A", SE4,SE,ASE,123072SN33ASE,123072SN33ANWSE,,,480.00,Edmunds
755,123,072,72,33,SN33,"W2, SE4 - A", SE4,SE,ASE,123072SN33ASE,123072SN33ANESE,,,480.00,Edmunds
756,123,072,72,33,SN33,"W2, SE4 - A", SE4,SE,ASE,123072SN33ASE,123072SN33ASWSE,,,480.00,Edmunds
757,123,072,72,33,SN33,"W2, SE4 - A", SE4,SE,ASE,123072SN33ASE,123072SN33ASESE,,,480.00,Edmunds
758,122,072,72,06,SN06,"LOTS 1,2,3,4,5,6,7, S2NE, SE4NW, E2SW - A", SE4NW,SENW,ASENW,122072SN06ASENW,122072SN06ASENW,122072SN06ASENW,122072SN06ASENW,487.49,Edmunds
759,122,072,72,02,SN02,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN02ASW,122072SN02ANWSW,,,485.34,Edmunds
760,122,072,72,02,SN02,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN02ASW,122072SN02ANESW,,,485.34,Edmunds
761,122,072,72,02,SN02,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN02ASW,122072SN02ASWSW,,,485.34,Edmunds
762,122,072,72,02,SN02,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN02ASW,122072SN02ASESW,,,485.34,Edmunds
763,122,072,72,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN05ASW,122072SN05ANWSW,,,486.26,Edmunds
764,122,072,72,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN05ASW,122072SN05ANESW,,,486.26,Edmunds
765,122,072,72,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN05ASW,122072SN05ASWSW,,,486.26,Edmunds
766,122,072,72,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,122072SN05ASW,122072SN05ASESW,,,486.26,Edmunds
767,122,072,72,10,SN10,"N2, SW4 - A", SW4,SW,ASW,122072SN10ASW,122072SN10ANWSW,,,480.00,Edmunds
768,122,072,72,10,SN10,"N2, SW4 - A", SW4,SW,ASW,122072SN10ASW,122072SN10ANESW,,,480.00,Edmunds
769,122,072,72,10,SN10,"N2, SW4 - A", SW4,SW,ASW,122072SN10ASW,122072SN10ASWSW,,,480.00,Edmunds
770,122,072,72,10,SN10,"N2, SW4 - A", SW4,SW,ASW,122072SN10ASW,122072SN10ASESW,,,480.00,Edmunds
771,123,072,72,17,SN17,"W2NE, S2NW, SW4, NW4SE, S2SE - A", SW4,SW,ASW,123072SN17ASW,123072SN17ANWSW,,,440.00,Edmunds
772,123,072,72,17,SN17,"W2NE, S2NW, SW4, NW4SE, S2SE - A", SW4,SW,ASW,123072SN17ASW,123072SN17ANESW,,,440.00,Edmunds
773,123,072,72,17,SN17,"W2NE, S2NW, SW4, NW4SE, S2SE - A", SW4,SW,ASW,123072SN17ASW,123072SN17ASWSW,,,440.00,Edmunds
774,123,072,72,17,SN17,"W2NE, S2NW, SW4, NW4SE, S2SE - A", SW4,SW,ASW,123072SN17ASW,123072SN17ASESW,,,440.00,Edmunds
775,123,072,72,35,SN35,SW4 - A,SW4,SW,ASW,123072SN35ASW,123072SN35ANWSW,,,160.00,Edmunds
776,123,072,72,35,SN35,SW4 - A,SW4,SW,ASW,123072SN35ASW,123072SN35ANESW,,,160.00,Edmunds
777,123,072,72,35,SN35,SW4 - A,SW4,SW,ASW,123072SN35ASW,123072SN35ASWSW,,,160.00,Edmunds
778,123,072,72,35,SN35,SW4 - A,SW4,SW,ASW,123072SN35ASW,123072SN35ASESW,,,160.00,Edmunds
779,123,073,73,02,SN02,"LOTS 3,4, S2NW, SW4 - A", SW4,SW,ASW,123073SN02ASW,123073SN02ANWSW,,,323.24,Edmunds
780,123,073,73,02,SN02,"LOTS 3,4, S2NW, SW4 - A", SW4,SW,ASW,123073SN02ASW,123073SN02ANESW,,,323.24,Edmunds
781,123,073,73,02,SN02,"LOTS 3,4, S2NW, SW4 - A", SW4,SW,ASW,123073SN02ASW,123073SN02ASWSW,,,323.24,Edmunds
782,123,073,73,02,SN02,"LOTS 3,4, S2NW, SW4 - A", SW4,SW,ASW,123073SN02ASW,123073SN02ASESW,,,323.24,Edmunds
783,123,073,73,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,123073SN05ASW,123073SN05ANWSW,,,482.82,Edmunds
784,123,073,73,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,123073SN05ASW,123073SN05ANESW,,,482.82,Edmunds
785,123,073,73,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,123073SN05ASW,123073SN05ASWSW,,,482.82,Edmunds
786,123,073,73,05,SN05,"LOTS 1,2,3,4, S2N2, SW4 - A", SW4,SW,ASW,123073SN05ASW,123073SN05ASESW,,,482.82,Edmunds
787,123,073,73,10,SN10,"N2, SW4 - A", SW4,SW,ASW,123073SN10ASW,123073SN10ANWSW,,,480.00,Edmunds
788,123,073,73,10,SN10,"N2, SW4 - A", SW4,SW,ASW,123073SN10ASW,123073SN10ANESW,,,480.00,Edmunds
789,123,073,73,10,SN10,"N2, SW4 - A", SW4,SW,ASW,123073SN10ASW,123073SN10ASWSW,,,480.00,Edmunds
790,123,073,73,10,SN10,"N2, SW4 - A", SW4,SW,ASW,123073SN10ASW,123073SN10ASESW,,,480.00,Edmunds
791,124,069,69,20,SN20,"N2, SW4 - A", SW4,SW,ASW,124069SN20ASW,124069SN20ANWSW,,,480.00,Edmunds
792,124,069,69,20,SN20,"N2, SW4 - A", SW4,SW,ASW,124069SN20ASW,124069SN20ANESW,,,480.00,Edmunds
793,124,069,69,20,SN20,"N2, SW4 - A", SW4,SW,ASW,124069SN20ASW,124069SN20ASWSW,,,480.00,Edmunds
794,124,069,69,20,SN20,"N2, SW4 - A", SW4,SW,ASW,124069SN20ASW,124069SN20ASESW,,,480.00,Edmunds
795,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ANWSW,,,480.00,Edmunds
796,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ANESW,,,480.00,Edmunds
797,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ASWSW,,,480.00,Edmunds
798,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ASESW,,,480.00,Edmunds
799,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ANWNW,,,480.00,Edmunds
800,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ANENW,,,480.00,Edmunds
801,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ASWNW,,,480.00,Edmunds
802,122,072,72,15,SN15,"W2, SE4 - A",W2,W½,AW½,122072SN15AW½,122072SN15ASENW,,,480.00,Edmunds
803,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ANWSW,,,480.00,Edmunds
804,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ANESW,,,480.00,Edmunds
805,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ASWSW,,,480.00,Edmunds
806,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ASESW,,,480.00,Edmunds
807,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ANWNW,,,480.00,Edmunds
808,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ANENW,,,480.00,Edmunds
809,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ASWNW,,,480.00,Edmunds
810,123,072,72,33,SN33,"W2, SE4 - A",W2,W½,AW½,123072SN33AW½,123072SN33ASENW,,,480.00,Edmunds
811,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ANWSW,,,320.00,Edmunds
812,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ANESW,,,320.00,Edmunds
813,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ASWSW,,,320.00,Edmunds
814,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ASESW,,,320.00,Edmunds
815,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ANWNW,,,320.00,Edmunds
816,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ANENW,,,320.00,Edmunds
817,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ASWNW,,,320.00,Edmunds
818,123,072,72,34,SN34,W2-  A,W2,W½,AW½,123072SN34AW½,123072SN34ASENW,,,320.00,Edmunds
819,123,072,72,17,SN17,"W2NE, S2NW, SW4, NW4SE, S2SE - A",W2NE,W½NE,AW½NE,123072SN17AW½NE,123072SN17ANWNE,,,440.00,Edmunds
820,123,072,72,17,SN17,"W2NE, S2NW, SW4, NW4SE, S2SE - A",W2NE,W½NE,AW½NE,123072SN17AW½NE,123072SN17ASWNE,,,440.00,Edmunds
821,010,005,05,10,SN10,ALL - A,ALL,ALL,,010005SN10,010005SN10,,,640.00,Fall River
822,010,005,05,11,SN11,ALL - A,ALL,ALL,,010005SN11,010005SN11,,,640.00,Fall River
823,010,005,05,12,SN12,ALL - A,ALL,ALL,,010005SN12,010005SN12,,,640.00,Fall River
824,010,005,05,13,SN13,ALL - A,ALL,ALL,,010005SN13,010005SN13,,,640.00,Fall River
825,010,005,05,14,SN14,ALL - A,ALL,ALL,,010005SN14,010005SN14,,,640.00,Fall River
826,010,005,05,15,SN15,ALL - A,ALL,ALL,,010005SN15,010005SN15,,,640.00,Fall River
827,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ANWSE,,,320.00,Fall River
828,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ANESE,,,320.00,Fall River
829,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ASWSE,,,320.00,Fall River
830,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ASESE,,,320.00,Fall River
831,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ANWNE,,,320.00,Fall River
832,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ANENE,,,320.00,Fall River
833,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ASWNE,,,320.00,Fall River
834,008,007,07,29,SN29,E2 - A,E2,E½,AE½,008007SN29AE½,008007SN29ASENE,,,320.00,Fall River
835,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A", E2NW,E½NW,AE½NW,008007SN30AE½NW,008007SN30ANENW,,,320.21,Fall River
836,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A", E2NW,E½NW,AE½NW,008007SN30AE½NW,008007SN30ASENW,,,320.21,Fall River
837,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A",LOTS 1,L1,L1,008007SN30L1,008007SN30L1,008007SN30L1,008007SN30L1,320.21,Fall River
838,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A",2,L2,L2,008007SN30L2,008007SN30L2,008007SN30L2,008007SN30L2,320.21,Fall River
839,008,007,07,10,SN10,"NE4, SW4 - A",NE4,NE,ANE,008007SN10ANE,008007SN10ANWNE,,,320.00,Fall River
840,008,007,07,10,SN10,"NE4, SW4 - A",NE4,NE,ANE,008007SN10ANE,008007SN10ANENE,,,320.00,Fall River
841,008,007,07,10,SN10,"NE4, SW4 - A",NE4,NE,ANE,008007SN10ANE,008007SN10ASWNE,,,320.00,Fall River
842,008,007,07,10,SN10,"NE4, SW4 - A",NE4,NE,ANE,008007SN10ANE,008007SN10ASENE,,,320.00,Fall River
843,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A", NE4,NE,ANE,008007SN30ANE,008007SN30ANWNE,,,320.21,Fall River
844,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A", NE4,NE,ANE,008007SN30ANE,008007SN30ANENE,,,320.21,Fall River
845,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A", NE4,NE,ANE,008007SN30ANE,008007SN30ASWNE,,,320.21,Fall River
846,008,007,07,30,SN30,"LOTS 1,2, NE4, E2NW - A", NE4,NE,ANE,008007SN30ANE,008007SN30ASENE,,,320.21,Fall River
847,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ANWSW,,,320.00,Fall River
848,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ANESW,,,320.00,Fall River
849,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ASWSW,,,320.00,Fall River
850,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ASESW,,,320.00,Fall River
851,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ANWSE,,,320.00,Fall River
852,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ANESE,,,320.00,Fall River
853,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ASWSE,,,320.00,Fall River
854,008,007,07,09,SN09,S2 - A,S2,S½,AS½,008007SN09AS½,008007SN09ASESE,,,320.00,Fall River
855,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ANWSW,,,320.00,Fall River
856,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ANESW,,,320.00,Fall River
857,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ASWSW,,,320.00,Fall River
858,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ASESW,,,320.00,Fall River
859,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ANWSE,,,320.00,Fall River
860,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ANESE,,,320.00,Fall River
861,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ASWSE,,,320.00,Fall River
862,008,007,07,15,SN15,S2 - A,S2,S½,AS½,008007SN15AS½,008007SN15ASESE,,,320.00,Fall River
863,008,007,07,20,SN20,SE4 - A,SE4,SE,ASE,008007SN20ASE,008007SN20ANWSE,,,160.00,Fall River
864,008,007,07,20,SN20,SE4 - A,SE4,SE,ASE,008007SN20ASE,008007SN20ANESE,,,160.00,Fall River
865,008,007,07,20,SN20,SE4 - A,SE4,SE,ASE,008007SN20ASE,008007SN20ASWSE,,,160.00,Fall River
866,008,007,07,20,SN20,SE4 - A,SE4,SE,ASE,008007SN20ASE,008007SN20ASESE,,,160.00,Fall River
867,008,007,07,22,SN22,"W2, SE4 - A", SE4,SE,ASE,008007SN22ASE,008007SN22ANWSE,,,480.00,Fall River
868,008,007,07,22,SN22,"W2, SE4 - A", SE4,SE,ASE,008007SN22ASE,008007SN22ANESE,,,480.00,Fall River
869,008,007,07,22,SN22,"W2, SE4 - A", SE4,SE,ASE,008007SN22ASE,008007SN22ASWSE,,,480.00,Fall River
870,008,007,07,22,SN22,"W2, SE4 - A", SE4,SE,ASE,008007SN22ASE,008007SN22ASESE,,,480.00,Fall River
871,008,007,07,27,SN27,SE4 - A,SE4,SE,ASE,008007SN27ASE,008007SN27ANWSE,,,160.00,Fall River
872,008,007,07,27,SN27,SE4 - A,SE4,SE,ASE,008007SN27ASE,008007SN27ANESE,,,160.00,Fall River
873,008,007,07,27,SN27,SE4 - A,SE4,SE,ASE,008007SN27ASE,008007SN27ASWSE,,,160.00,Fall River
874,008,007,07,27,SN27,SE4 - A,SE4,SE,ASE,008007SN27ASE,008007SN27ASESE,,,160.00,Fall River
875,008,007,07,10,SN10,"NE4, SW4 - A", SW4,SW,ASW,008007SN10ASW,008007SN10ANWSW,,,320.00,Fall River
876,008,007,07,10,SN10,"NE4, SW4 - A", SW4,SW,ASW,008007SN10ASW,008007SN10ANESW,,,320.00,Fall River
877,008,007,07,10,SN10,"NE4, SW4 - A", SW4,SW,ASW,008007SN10ASW,008007SN10ASWSW,,,320.00,Fall River
878,008,007,07,10,SN10,"NE4, SW4 - A", SW4,SW,ASW,008007SN10ASW,008007SN10ASESW,,,320.00,Fall River
879,008,007,07,14,SN14,SW4 - A,SW4,SW,ASW,008007SN14ASW,008007SN14ANWSW,,,160.00,Fall River
880,008,007,07,14,SN14,SW4 - A,SW4,SW,ASW,008007SN14ASW,008007SN14ANESW,,,160.00,Fall River
881,008,007,07,14,SN14,SW4 - A,SW4,SW,ASW,008007SN14ASW,008007SN14ASWSW,,,160.00,Fall River
882,008,007,07,14,SN14,SW4 - A,SW4,SW,ASW,008007SN14ASW,008007SN14ASESW,,,160.00,Fall River
883,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ANWSW,,,480.00,Fall River
884,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ANESW,,,480.00,Fall River
885,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ASWSW,,,480.00,Fall River
886,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ASESW,,,480.00,Fall River
887,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ANWNW,,,480.00,Fall River
888,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ANENW,,,480.00,Fall River
889,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ASWNW,,,480.00,Fall River
890,008,007,07,22,SN22,"W2, SE4 - A",W2,W½,AW½,008007SN22AW½,008007SN22ASENW,,,480.00,Fall River
891,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ANWSW,,,320.00,Fall River
892,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ANESW,,,320.00,Fall River
893,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ASWSW,,,320.00,Fall River
894,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ASESW,,,320.00,Fall River
895,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ANWNW,,,320.00,Fall River
896,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ANENW,,,320.00,Fall River
897,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ASWNW,,,320.00,Fall River
898,008,007,07,23,SN23,W2 - A,W2,W½,AW½,008007SN23AW½,008007SN23ASENW,,,320.00,Fall River
899,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ANWSW,,,320.00,Fall River
900,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ANESW,,,320.00,Fall River
901,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ASWSW,,,320.00,Fall River
902,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ASESW,,,320.00,Fall River
903,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ANWNW,,,320.00,Fall River
904,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ANENW,,,320.00,Fall River
905,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ASWNW,,,320.00,Fall River
906,008,007,07,26,SN26,W2 - A,W2,W½,AW½,008007SN26AW½,008007SN26ASENW,,,320.00,Fall River
907,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ANWSW,,,320.00,Fall River
908,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ANESW,,,320.00,Fall River
909,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ASWSW,,,320.00,Fall River
910,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ASESW,,,320.00,Fall River
911,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ANWNW,,,320.00,Fall River
912,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ANENW,,,320.00,Fall River
913,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ASWNW,,,320.00,Fall River
914,008,007,07,28,SN28,W2 - A,W2,W½,AW½,008007SN28AW½,008007SN28ASENW,,,320.00,Fall River
915,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ANWSW,,,320.00,Fall River
916,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ANESW,,,320.00,Fall River
917,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ASWSW,,,320.00,Fall River
918,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ASESW,,,320.00,Fall River
919,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ANWNW,,,320.00,Fall River
920,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ANENW,,,320.00,Fall River
921,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ASWNW,,,320.00,Fall River
922,009,001,01,26,SN26,W2 - A,W2,W½,AW½,009001SN26AW½,009001SN26ASENW,,,320.00,Fall River
923,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ANWSW,,,320.00,Fall River
924,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ANESW,,,320.00,Fall River
925,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ASWSW,,,320.00,Fall River
926,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ASESW,,,320.00,Fall River
927,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ANWNW,,,320.00,Fall River
928,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ANENW,,,320.00,Fall River
929,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ASWNW,,,320.00,Fall River
930,010,005,05,09,SN09,W2 - A,W2,W½,AW½,010005SN09AW½,010005SN09ASENW,,,320.00,Fall River
931,119,071,71,19,SN19,"LOTS 1,2, E2NW - A", E2NW,E½NW,AE½NW,119071SN19AE½NW,119071SN19ANENW,,,159.41,Faulk
932,119,071,71,19,SN19,"LOTS 1,2, E2NW - A", E2NW,E½NW,AE½NW,119071SN19AE½NW,119071SN19ASENW,,,159.41,Faulk
933,120,071,71,18,SN18,"LOTS 1,2, E2NW - A", E2NW,E½NW,AE½NW,120071SN18AE½NW,120071SN18ANENW,,,156.93,Faulk
934,120,071,71,18,SN18,"LOTS 1,2, E2NW - A", E2NW,E½NW,AE½NW,120071SN18AE½NW,120071SN18ASENW,,,156.93,Faulk
935,119,071,71,18,SN18,"LOTS 3,4, E2SW - A", E2SW,E½SW,AE½SW,119071SN18AE½SW,119071SN18ANESW,,,159.07,Faulk
936,119,071,71,18,SN18,"LOTS 3,4, E2SW - A", E2SW,E½SW,AE½SW,119071SN18AE½SW,119071SN18ASESW,,,159.07,Faulk
937,119,071,71,31,SN31,"LOTS 3,4, E2SW - A", E2SW,E½SW,AE½SW,119071SN31AE½SW,119071SN31ANESW,,,161.79,Faulk
938,119,071,71,31,SN31,"LOTS 3,4, E2SW - A", E2SW,E½SW,AE½SW,119071SN31AE½SW,119071SN31ASESW,,,161.79,Faulk
939,120,071,71,06,SN06,"LOTS 1,2,6,7, S2NE, E2SW - A", E2SW,E½SW,AE½SW,120071SN06AE½SW,120071SN06ANESW,,,312.10,Faulk
940,120,071,71,06,SN06,"LOTS 1,2,6,7, S2NE, E2SW - A", E2SW,E½SW,AE½SW,120071SN06AE½SW,120071SN06ASESW,,,312.10,Faulk
941,120,071,71,31,SN31,"LOTS 3,4, E2SW - A", E2SW,E½SW,AE½SW,120071SN31AE½SW,120071SN31ANESW,,,157.95,Faulk
