,Column1,Column2,Column3,Column4,Column42,Column43,Column8,FIXED PLSS ID,Column9,Column5,Column6,Column7
902,1180N0,740W0,SN23,SE4,SE4,ASE,1180N0740W0SN23ASE,1180N0740W0SN23ASESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
903,1190N0,740W0,SN25,SW4NE4                                                      ,SW4NE4,ASWNE,1190N0740W0SN25ASWNE,1190N0740W0SN25ASWNE,1190N0740W0SN25ASWNE,40.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
904,1190N0,740W0,SN25,W2SW,W2SW,AW½SW,1190N0740W0SN25AW½SW,1190N0740W0SN25ANWSW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
905,1190N0,740W0,SN25,W2SW,W2SW,AW½SW,1190N0740W0SN25AW½SW,1190N0740W0SN25ASWSW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
906,1190N0,740W0,SN26,S2SE,S2SE,AS½SE,1190N0740W0SN26AS½SE,1190N0740W0SN26ASWSE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
907,1190N0,740W0,SN26,S2SE,S2SE,AS½SE,1190N0740W0SN26AS½SE,1190N0740W0SN26ASESE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
908,1190N0,740W0,SN35, E2NW,E2NW,AE½NW,1190N0740W0SN35AE½NW,1190N0740W0SN35ANENW,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
909,1190N0,740W0,SN35, E2NW,E2NW,AE½NW,1190N0740W0SN35AE½NW,1190N0740W0SN35ASENW,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
910,1190N0,740W0,SN35, N2SE,N2SE,AN½SE,1190N0740W0SN35AN½SE,1190N0740W0SN35ANWSE,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
911,1190N0,740W0,SN35, N2SE,N2SE,AN½SE,1190N0740W0SN35AN½SE,1190N0740W0SN35ANESE,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
912,1190N0,740W0,SN35,NE4,NE4,ANE,1190N0740W0SN35ANE,1190N0740W0SN35ANWNE,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
913,1190N0,740W0,SN35,NE4,NE4,ANE,1190N0740W0SN35ANE,1190N0740W0SN35ANENE,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
914,1190N0,740W0,SN35,NE4,NE4,ANE,1190N0740W0SN35ANE,1190N0740W0SN35ASWNE,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
915,1190N0,740W0,SN35,NE4,NE4,ANE,1190N0740W0SN35ANE,1190N0740W0SN35ASENE,,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
916,1190N0,740W0,SN35, SW4SE,SW4SE,ASWSE,1190N0740W0SN35ASWSE,1190N0740W0SN35ASWSE,1190N0740W0SN35ASWSE,360.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
917,1170N0,730W0,SN04,2,2,L2,1170N0730W0SN04L2,1170N0730W0SN04L2,1170N0730W0SN04L2,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
918,1170N0,730W0,SN19,2,2,L2,1170N0730W0SN19L2,1170N0730W0SN19L2,1170N0730W0SN19L2,156.57,Potter,SOUTH DAKOTA STATE UNIVERSITY
919,1170N0,730W0,SN30,2,2,L2,1170N0730W0SN30L2,1170N0730W0SN30L2,1170N0730W0SN30L2,157.28,Potter,SOUTH DAKOTA STATE UNIVERSITY
920,1170N0,730W0,SN06,2,2,L2,1170N0730W0SN06L2,1170N0730W0SN06L2,1170N0730W0SN06L2,158.61,Potter,SOUTH DAKOTA STATE UNIVERSITY
921,1170N0,730W0,SN03,2,2,L2,1170N0730W0SN03L2,1170N0730W0SN03L2,1170N0730W0SN03L2,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
922,1180N0,730W0,SN30,2,2,L2,1180N0730W0SN30L2,1180N0730W0SN30L2,1180N0730W0SN30L2,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
923,1180N0,740W0,SN02,2,2,L2,1180N0740W0SN02L2,1180N0740W0SN02L2,1180N0740W0SN02L2,160.56,Potter,SOUTH DAKOTA STATE UNIVERSITY
924,1180N0,730W0,SN07,2,2,L2,1180N0730W0SN07L2,1180N0730W0SN07L2,1180N0730W0SN07L2,148.03,Potter,SOUTH DAKOTA STATE UNIVERSITY
925,1170N0,730W0,SN03,3,3,L3,1170N0730W0SN03L3,1170N0730W0SN03L3,1170N0730W0SN03L3,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
926,1180N0,730W0,SN30,3,3,L3,1180N0730W0SN30L3,1180N0730W0SN30L3,1180N0730W0SN30L3,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
927,1170N0,730W0,SN03,4,4,L4,1170N0730W0SN03L4,1170N0730W0SN03L4,1170N0730W0SN03L4,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
928,1180N0,730W0,SN30,4,4,L4,1180N0730W0SN30L4,1180N0730W0SN30L4,1180N0730W0SN30L4,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
929,1180N0,740W0,SN01,4,4,L4,1180N0740W0SN01L4,1180N0740W0SN01L4,1180N0740W0SN01L4,160.62,Potter,SOUTH DAKOTA STATE UNIVERSITY
930,1180N0,730W0,SN06,4,4,L4,1180N0730W0SN06L4,1180N0730W0SN06L4,1180N0730W0SN06L4,149.85,Potter,SOUTH DAKOTA STATE UNIVERSITY
931,1180N0,730W0,SN06,5,5,L5,1180N0730W0SN06L5,1180N0730W0SN06L5,1180N0730W0SN06L5,149.85,Potter,SOUTH DAKOTA STATE UNIVERSITY
932,1170N0,730W0,SN04,LOTS 1,LOTS 1,L1,1170N0730W0SN04L1,1170N0730W0SN04L1,1170N0730W0SN04L1,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
933,1170N0,730W0,SN19, LOTS 1,LOTS 1,L1,1170N0730W0SN19L1,1170N0730W0SN19L1,1170N0730W0SN19L1,156.57,Potter,SOUTH DAKOTA STATE UNIVERSITY
934,1170N0,730W0,SN30, LOTS 1,LOTS 1,L1,1170N0730W0SN30L1,1170N0730W0SN30L1,1170N0730W0SN30L1,157.28,Potter,SOUTH DAKOTA STATE UNIVERSITY
935,1170N0,730W0,SN06,LOTS 1,LOTS 1,L1,1170N0730W0SN06L1,1170N0730W0SN06L1,1170N0730W0SN06L1,158.61,Potter,SOUTH DAKOTA STATE UNIVERSITY
936,1170N0,730W0,SN03,LOTS 1,LOTS 1,L1,1170N0730W0SN03L1,1170N0730W0SN03L1,1170N0730W0SN03L1,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
937,1180N0,730W0,SN30,LOTS 1,LOTS 1,L1,1180N0730W0SN30L1,1180N0730W0SN30L1,1180N0730W0SN30L1,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
938,1180N0,740W0,SN02,LOTS 1,LOTS 1,L1,1180N0740W0SN02L1,1180N0740W0SN02L1,1180N0740W0SN02L1,160.56,Potter,SOUTH DAKOTA STATE UNIVERSITY
939,1180N0,730W0,SN07, LOTS 1,LOTS 1,L1,1180N0730W0SN07L1,1180N0730W0SN07L1,1180N0730W0SN07L1,148.03,Potter,SOUTH DAKOTA STATE UNIVERSITY
940,1180N0,740W0,SN01,LOTS 3,LOTS 3,L3,1180N0740W0SN01L3,1180N0740W0SN01L3,1180N0740W0SN01L3,160.62,Potter,SOUTH DAKOTA STATE UNIVERSITY
941,1180N0,730W0,SN06,LOTS 3,LOTS 3,L3,1180N0730W0SN06L3,1180N0730W0SN06L3,1180N0730W0SN06L3,149.85,Potter,SOUTH DAKOTA STATE UNIVERSITY
942,1150N0,750W0,SN06, S2NE,S2NE,AS½NE,1150N0750W0SN06AS½NE,1150N0750W0SN06ASWNE,,279.58,Sully,SDSU EXP. STATION
943,1150N0,750W0,SN06, S2NE,S2NE,AS½NE,1150N0750W0SN06AS½NE,1150N0750W0SN06ASENE,,279.58,Sully,SDSU EXP. STATION
944,1150N0,750W0,SN06, SE4NW,SE4NW,ASENW,1150N0750W0SN06ASENW,1150N0750W0SN06ASENW,1150N0750W0SN06ASENW,279.58,Sully,SDSU EXP. STATION
945,1160N0,740W0,SN21,SE4,SE4,ASE,1160N0740W0SN21ASE,1160N0740W0SN21ANWSE,,160.0,Sully,SDSU EXP. STATION
946,1160N0,740W0,SN21,SE4,SE4,ASE,1160N0740W0SN21ASE,1160N0740W0SN21ANESE,,160.0,Sully,SDSU EXP. STATION
947,1160N0,740W0,SN21,SE4,SE4,ASE,1160N0740W0SN21ASE,1160N0740W0SN21ASWSE,,160.0,Sully,SDSU EXP. STATION
948,1160N0,740W0,SN21,SE4,SE4,ASE,1160N0740W0SN21ASE,1160N0740W0SN21ASESE,,160.0,Sully,SDSU EXP. STATION
949,1160N0,740W0,SN23,NE4SE,NE4SE,ANESE,1160N0740W0SN23ANESE,1160N0740W0SN23ANESE,1160N0740W0SN23ANESE,40.0,Sully,SDSU EXP. STATION
950,1160N0,740W0,SN23,NW4SE,NW4SE,ANWSE,1160N0740W0SN23ANWSE,1160N0740W0SN23ANWSE,1160N0740W0SN23ANWSE,40.0,Sully,SDSU EXP. STATION
951,1160N0,740W0,SN23,S2SE,S2SE,AS½SE,1160N0740W0SN23AS½SE,1160N0740W0SN23ASWSE,,80.0,Sully,SDSU EXP. STATION
952,1160N0,740W0,SN23,S2SE,S2SE,AS½SE,1160N0740W0SN23AS½SE,1160N0740W0SN23ASESE,,80.0,Sully,SDSU EXP. STATION
953,1160N0,740W0,SN24,SE4,SE4,ASE,1160N0740W0SN24ASE,1160N0740W0SN24ANWSE,,160.0,Sully,SDSU EXP. STATION
954,1160N0,740W0,SN24,SE4,SE4,ASE,1160N0740W0SN24ASE,1160N0740W0SN24ANESE,,160.0,Sully,SDSU EXP. STATION
955,1160N0,740W0,SN24,SE4,SE4,ASE,1160N0740W0SN24ASE,1160N0740W0SN24ASWSE,,160.0,Sully,SDSU EXP. STATION
956,1160N0,740W0,SN24,SE4,SE4,ASE,1160N0740W0SN24ASE,1160N0740W0SN24ASESE,,160.0,Sully,SDSU EXP. STATION
957,1160N0,740W0,SN26,NW4,NW4,ANW,1160N0740W0SN26ANW,1160N0740W0SN26ANWNW,,480.0,Sully,SDSU EXP. STATION
958,1160N0,740W0,SN26,NW4,NW4,ANW,1160N0740W0SN26ANW,1160N0740W0SN26ANENW,,480.0,Sully,SDSU EXP. STATION
959,1160N0,740W0,SN26,NW4,NW4,ANW,1160N0740W0SN26ANW,1160N0740W0SN26ASWNW,,480.0,Sully,SDSU EXP. STATION
960,1160N0,740W0,SN26,NW4,NW4,ANW,1160N0740W0SN26ANW,1160N0740W0SN26ASENW,,480.0,Sully,SDSU EXP. STATION
961,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ANWSW,,480.0,Sully,SDSU EXP. STATION
962,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ANESW,,480.0,Sully,SDSU EXP. STATION
963,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ASWSW,,480.0,Sully,SDSU EXP. STATION
964,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ASESW,,480.0,Sully,SDSU EXP. STATION
965,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ANWSE,,480.0,Sully,SDSU EXP. STATION
966,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ANESE,,480.0,Sully,SDSU EXP. STATION
967,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ASWSE,,480.0,Sully,SDSU EXP. STATION
968,1160N0,740W0,SN26, S2,S2,AS½,1160N0740W0SN26AS½,1160N0740W0SN26ASESE,,480.0,Sully,SDSU EXP. STATION
969,1160N0,740W0,SN33,NW4,NW4,ANW,1160N0740W0SN33ANW,1160N0740W0SN33ANWNW,,160.0,Sully,SDSU EXP. STATION
970,1160N0,740W0,SN33,NW4,NW4,ANW,1160N0740W0SN33ANW,1160N0740W0SN33ANENW,,160.0,Sully,SDSU EXP. STATION
971,1160N0,740W0,SN33,NW4,NW4,ANW,1160N0740W0SN33ANW,1160N0740W0SN33ASWNW,,160.0,Sully,SDSU EXP. STATION
972,1160N0,740W0,SN33,NW4,NW4,ANW,1160N0740W0SN33ANW,1160N0740W0SN33ASENW,,160.0,Sully,SDSU EXP. STATION
973,1160N0,740W0,SN34,W2NW,W2NW,AW½NW,1160N0740W0SN34AW½NW,1160N0740W0SN34ANWNW,,80.0,Sully,SDSU EXP. STATION
974,1160N0,740W0,SN34,W2NW,W2NW,AW½NW,1160N0740W0SN34AW½NW,1160N0740W0SN34ASWNW,,80.0,Sully,SDSU EXP. STATION
975,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ANWNW,,480.0,Sully,SDSU EXP. STATION
976,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ANENW,,480.0,Sully,SDSU EXP. STATION
977,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ASWNW,,480.0,Sully,SDSU EXP. STATION
978,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ASENW,,480.0,Sully,SDSU EXP. STATION
979,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ANWNE,,480.0,Sully,SDSU EXP. STATION
980,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ANENE,,480.0,Sully,SDSU EXP. STATION
981,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ASWNE,,480.0,Sully,SDSU EXP. STATION
982,1160N0,740W0,SN35,N2,N2,AN½,1160N0740W0SN35AN½,1160N0740W0SN35ASENE,,480.0,Sully,SDSU EXP. STATION
983,1160N0,740W0,SN35, SW4,SW4,ASW,1160N0740W0SN35ASW,1160N0740W0SN35ANWSW,,480.0,Sully,SDSU EXP. STATION
984,1160N0,740W0,SN35, SW4,SW4,ASW,1160N0740W0SN35ASW,1160N0740W0SN35ANESW,,480.0,Sully,SDSU EXP. STATION
985,1160N0,740W0,SN35, SW4,SW4,ASW,1160N0740W0SN35ASW,1160N0740W0SN35ASWSW,,480.0,Sully,SDSU EXP. STATION
986,1160N0,740W0,SN35, SW4,SW4,ASW,1160N0740W0SN35ASW,1160N0740W0SN35ASESW,,480.0,Sully,SDSU EXP. STATION
987,1150N0,750W0,SN06,3,3,L3,1150N0750W0SN06L3,1150N0750W0SN06L3,1150N0750W0SN06L3,279.58,Sully,SDSU EXP. STATION
988,1150N0,750W0,SN06,4,4,L4,1150N0750W0SN06L4,1150N0750W0SN06L4,1150N0750W0SN06L4,279.58,Sully,SDSU EXP. STATION
989,1150N0,750W0,SN06,5,5,L5,1150N0750W0SN06L5,1150N0750W0SN06L5,1150N0750W0SN06L5,279.58,Sully,SDSU EXP. STATION
990,1150N0,750W0,SN06,LOTS 2,LOTS 2,L2,1150N0750W0SN06L2,1150N0750W0SN06L2,1150N0750W0SN06L2,279.58,Sully,SDSU EXP. STATION
991,1210N0,760W0,SN21,NE4                                                         ,NE4,ANE,1210N0760W0SN21ANE,1210N0760W0SN21ANWNE,,160.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
992,1210N0,760W0,SN21,NE4                                                         ,NE4,ANE,1210N0760W0SN21ANE,1210N0760W0SN21ANENE,,160.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
993,1210N0,760W0,SN21,NE4                                                         ,NE4,ANE,1210N0760W0SN21ANE,1210N0760W0SN21ASWNE,,160.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
994,1210N0,760W0,SN21,NE4                                                         ,NE4,ANE,1210N0760W0SN21ANE,1210N0760W0SN21ASENE,,160.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
995,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ANWNW,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
996,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ANENW,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
997,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ASWNW,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
998,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ASENW,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
999,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ANWNE,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1000,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ANENE,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1001,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ASWNE,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1002,1210N0,760W0,SN22,N2,N2,AN½,1210N0760W0SN22AN½,1210N0760W0SN22ASENE,,320.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1003,1210N0,760W0,SN23,NW4,NW4,ANW,1210N0760W0SN23ANW,1210N0760W0SN23ANWNW,,195.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1004,1210N0,760W0,SN23,NW4,NW4,ANW,1210N0760W0SN23ANW,1210N0760W0SN23ANENW,,195.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1005,1210N0,760W0,SN23,NW4,NW4,ANW,1210N0760W0SN23ANW,1210N0760W0SN23ASWNW,,195.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1006,1210N0,760W0,SN23,NW4,NW4,ANW,1210N0760W0SN23ANW,1210N0760W0SN23ASENW,,195.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1007,1210N0,760W0,SN23, SE4SW,SE4SW,ASESW,1210N0760W0SN23ASESW,1210N0760W0SN23ASESW,1210N0760W0SN23ASESW,195.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1008,1220N0,760W0,SN26,E2E2,E2E2,AE½E½,1220N0760W0SN26AE½E½,1220N0760W0SN26ANENE,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1009,1220N0,760W0,SN26,E2E2,E2E2,AE½E½,1220N0760W0SN26AE½E½,1220N0760W0SN26ASENE,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1010,1220N0,760W0,SN26,E2E2,E2E2,AE½E½,1220N0760W0SN26AE½E½,1220N0760W0SN26ANESE,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1011,1220N0,760W0,SN26,E2E2,E2E2,AE½E½,1220N0760W0SN26AE½E½,1220N0760W0SN26ASESE,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1012,1220N0,760W0,SN26, NW4,NW4,ANW,1220N0760W0SN26ANW,1220N0760W0SN26ANWNW,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1013,1220N0,760W0,SN26, NW4,NW4,ANW,1220N0760W0SN26ANW,1220N0760W0SN26ANENW,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1014,1220N0,760W0,SN26, NW4,NW4,ANW,1220N0760W0SN26ANW,1220N0760W0SN26ASWNW,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1015,1220N0,760W0,SN26, NW4,NW4,ANW,1220N0760W0SN26ANW,1220N0760W0SN26ASENW,,317.97,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1016,1230N0,740W0,SN05, SW4,SW4,ASW,1230N0740W0SN05ASW,1230N0740W0SN05ANWSW,,240.84,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1017,1230N0,740W0,SN05, SW4,SW4,ASW,1230N0740W0SN05ASW,1230N0740W0SN05ANESW,,240.84,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1018,1230N0,740W0,SN05, SW4,SW4,ASW,1230N0740W0SN05ASW,1230N0740W0SN05ASWSW,,240.84,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1019,1230N0,740W0,SN05, SW4,SW4,ASW,1230N0740W0SN05ASW,1230N0740W0SN05ASESW,,240.84,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1020,1230N0,740W0,SN05, SW4NW,SW4NW,ASWNW,1230N0740W0SN05ASWNW,1230N0740W0SN05ASWNW,1230N0740W0SN05ASWNW,240.84,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1021,1240N0,740W0,SN20,NW4SW,NW4SW,ANWSW,1240N0740W0SN20ANWSW,1240N0740W0SN20ANWSW,1240N0740W0SN20ANWSW,120.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1022,1240N0,740W0,SN20, S2SW,S2SW,AS½SW,1240N0740W0SN20AS½SW,1240N0740W0SN20ASWSW,,120.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1023,1240N0,740W0,SN20, S2SW,S2SW,AS½SW,1240N0740W0SN20AS½SW,1240N0740W0SN20ASESW,,120.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1024,1240N0,740W0,SN28,NE4NW,NE4NW,ANENW,1240N0740W0SN28ANENW,1240N0740W0SN28ANENW,1240N0740W0SN28ANENW,120.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1025,1240N0,740W0,SN28,NW4NW,NW4NW,ANWNW,1240N0740W0SN28ANWNW,1240N0740W0SN28ANWNW,1240N0740W0SN28ANWNW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1026,1240N0,740W0,SN28,S2NE,S2NE,AS½NE,1240N0740W0SN28AS½NE,1240N0740W0SN28ASWNE,,79.48,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1027,1240N0,740W0,SN28,S2NE,S2NE,AS½NE,1240N0740W0SN28AS½NE,1240N0740W0SN28ASENE,,79.48,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1028,1240N0,740W0,SN28, S2NW,S2NW,AS½NW,1240N0740W0SN28AS½NW,1240N0740W0SN28ASWNW,,120.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1029,1240N0,740W0,SN28, S2NW,S2NW,AS½NW,1240N0740W0SN28AS½NW,1240N0740W0SN28ASENW,,120.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1030,1240N0,740W0,SN29,N2SW,N2SW,AN½SW,1240N0740W0SN29AN½SW,1240N0740W0SN29ANWSW,,80.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1031,1240N0,740W0,SN29,N2SW,N2SW,AN½SW,1240N0740W0SN29AN½SW,1240N0740W0SN29ANESW,,80.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1032,1240N0,740W0,SN29,S2NE,S2NE,AS½NE,1240N0740W0SN29AS½NE,1240N0740W0SN29ASWNE,,80.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1033,1240N0,740W0,SN29,S2NE,S2NE,AS½NE,1240N0740W0SN29AS½NE,1240N0740W0SN29ASENE,,80.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1034,1240N0,740W0,SN29,SESW,SESW,ASESW,1240N0740W0SN29ASESW,1240N0740W0SN29ASESW,1240N0740W0SN29ASESW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1035,1240N0,740W0,SN29,SWSW,SWSW,ASWSW,1240N0740W0SN29ASWSW,1240N0740W0SN29ASWSW,1240N0740W0SN29ASWSW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1036,1240N0,740W0,SN32,NE4NW,NE4NW,ANENW,1240N0740W0SN32ANENW,1240N0740W0SN32ANENW,1240N0740W0SN32ANENW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1037,1240N0,740W0,SN32,NW4NW,NW4NW,ANWNW,1240N0740W0SN32ANWNW,1240N0740W0SN32ANWNW,1240N0740W0SN32ANWNW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1038,1240N0,740W0,SN32,SE4NW,SE4NW,ASENW,1240N0740W0SN32ASENW,1240N0740W0SN32ASENW,1240N0740W0SN32ASENW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1039,1240N0,740W0,SN32,SW4NW,SW4NW,ASWNW,1240N0740W0SN32ASWNW,1240N0740W0SN32ASWNW,1240N0740W0SN32ASWNW,40.0,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1040,1240N0,740W0,SN33,N2NE,N2NE,AN½NE,1240N0740W0SN33AN½NE,1240N0740W0SN33ANWNE,,79.5,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1041,1240N0,740W0,SN33,N2NE,N2NE,AN½NE,1240N0740W0SN33AN½NE,1240N0740W0SN33ANENE,,79.5,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1042,1240N0,740W0,SN33,S2NE,S2NE,AS½NE,1240N0740W0SN33AS½NE,1240N0740W0SN33ASWNE,,79.49,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1043,1240N0,740W0,SN33,S2NE,S2NE,AS½NE,1240N0740W0SN33AS½NE,1240N0740W0SN33ASENE,,79.49,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1044,1240N0,740W0,SN35, E2NW,E2NW,AE½NW,1240N0740W0SN35AE½NW,1240N0740W0SN35ANENW,,119.49,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1045,1240N0,740W0,SN35, E2NW,E2NW,AE½NW,1240N0740W0SN35AE½NW,1240N0740W0SN35ASENW,,119.49,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1046,1240N0,740W0,SN35,SE4NE,SE4NE,ASENE,1240N0740W0SN35ASENE,1240N0740W0SN35ASENE,1240N0740W0SN35ASENE,39.48,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1047,1240N0,740W0,SN35,SW4NE,SW4NE,ASWNE,1240N0740W0SN35ASWNE,1240N0740W0SN35ASWNE,1240N0740W0SN35ASWNE,119.49,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1048,1240N0,740W0,SN35,W2NW,W2NW,AW½NW,1240N0740W0SN35AW½NW,1240N0740W0SN35ANWNW,,79.51,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1049,1240N0,740W0,SN35,W2NW,W2NW,AW½NW,1240N0740W0SN35AW½NW,1240N0740W0SN35ASWNW,,79.51,Walworth,SOUTH DAKOTA STATE UNIVERSITY
1050,1230N0,740W0,SN05,LOT 4,LOT 4,L4,1230N0740W0SN05L4,1230N0740W0SN05L4,1230N0740W0SN05L4,240.84,Walworth,SOUTH DAKOTA STATE UNIVERSITY
