,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
212,ND,North Dakota State University,80.0,79.38,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,155,91,34,S2NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.35336403348373 48.20406990806114, -102.35336377309015 48.20767757927178, -102.35875767899876 48.20767040730564, -102.36415158893637 48.207662979972866, -102.36413923757208 48.20406035688079, -102.35336403348373 48.20406990806114))"
213,ND,North Dakota State University,160.0,159.9,North Dakota State University,Commissioner of University and School Lands,RAMSEY,154,61,11,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.45448152119435 48.173075845115015, -98.44367130798794 48.173055161704895, -98.44366583268528 48.180290114327825, -98.44378213368725 48.180290331090745, -98.45448633759662 48.1803108558117, -98.45448152119435 48.173075845115015))"
214,ND,North Dakota State University,160.0,160.29,North Dakota State University,Commissioner of University and School Lands,MCKENZIE,152,94,1,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.64257549313287 48.00768636073919, -102.64257524612923 48.007723971866184, -102.64252976226754 48.0149189638197, -102.65335259475351 48.01483966635222, -102.65337531136032 48.007607070875785, -102.64268814206363 48.00768552810759, -102.64257549313287 48.00768636073919))"
215,ND,North Dakota State University,160.0,161.37,North Dakota State University,Commissioner of University and School Lands,GRAND FORKS,151,53,4,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.45112415958583 47.918456852174074, -97.4402741233043 47.91849229543949, -97.44016711368155 47.92574946057003, -97.45097632806522 47.925713762901154, -97.45112415958583 47.918456852174074))"
216,ND,North Dakota State University,160.0,160.66,North Dakota State University,Commissioner of University and School Lands,BENSON,154,68,9,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.41618010204918 48.17300027871634, -99.40530762658345 48.17301800489908, -99.40527487223022 48.18027012697098, -99.4161047441088 48.180239819888094, -99.41618010204918 48.17300027871634))"
217,ND,North Dakota State University,119.96,119.04,North Dakota State University,Commissioner of University and School Lands,MCKENZIE,152,93,5,"N2SW4, SW4SW4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.62217429160482 48.014853778993356, -102.62217412382445 48.01123998977553, -102.62217396680266 48.007626183496434, -102.61682410322261 48.00759903140131, -102.6168185582143 48.01121283424143, -102.61146298340638 48.01118544163256, -102.6114517595928 48.01479924108196, -102.61681302765346 48.014826636537244, -102.62217429160482 48.014853778993356))"
218,ND,North Dakota State University,39.98,39.7,North Dakota State University,Commissioner of University and School Lands,MCKENZIE,152,93,5,NW4SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.6114517595928 48.01479924108196, -102.61146298340638 48.01118544163256, -102.60610740607632 48.01115778756728, -102.60609047863552 48.01477160938593, -102.6114517595928 48.01479924108196))"
219,ND,North Dakota State University,25.18,41.42,North Dakota State University,Commissioner of University and School Lands,MCKENZIE,152,93,4,LOT 7,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.58996137658879 48.00749145476306, -102.5899472384547 48.0098405971604, -102.59265203413777 48.01102564441957, -102.59401483546476 48.012185612598735, -102.59534066344472 48.01287933912136, -102.59533423899629 48.01111768902712, -102.59535561416995 48.00750386793975, -102.58996137658879 48.00749145476306))"
220,ND,North Dakota State University,142.83,68.17,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,140,65,31,"E2NW4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.94104037552 46.90709741570219, -98.94540829355213 46.9071469452741, -98.94539255714777 46.90326400045466, -98.94537829686774 46.89974634702284, -98.94537779879695 46.899624580069904, -98.94104464042607 46.899646442607114, -98.94104256130834 46.90328593492972, -98.94104037552 46.90709741570219))"
221,ND,North Dakota State University,142.83,81.93,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,140,65,31,"E2NW4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.93576080123792 46.89967289238698, -98.93575640243617 46.90703728364307, -98.94104037552 46.90709741570219, -98.94104256130834 46.90328593492972, -98.94104464042607 46.899646442607114, -98.93576080123792 46.89967289238698))"
222,ND,North Dakota State University,160.0,162.8,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,140,75,26,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.11849522382823 46.91600961154612, -100.11869534137992 46.90871451148922, -100.10799509527682 46.9087400869134, -100.10784497620419 46.91602007995442, -100.11849522382823 46.91600961154612))"
223,ND,North Dakota State University,160.0,161.87,North Dakota State University,Commissioner of University and School Lands,GRAND FORKS,151,53,9,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.45112415958583 47.918456852174074, -97.45112420538081 47.91841053595895, -97.45112926000147 47.91117677323569, -97.44032943163839 47.911209690775564, -97.4402741233043 47.91849229543949, -97.45112415958583 47.918456852174074))"
224,ND,North Dakota State University,160.0,161.67,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,143,78,22,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.54821337849707 47.19312300626805, -100.54821353779094 47.20038316666724, -100.55891449180235 47.200392940376155, -100.55891384151509 47.19313772474077, -100.54821337849707 47.19312300626805))"
225,ND,North Dakota State University,160.0,160.25,North Dakota State University,Commissioner of University and School Lands,WILLIAMS,154,99,20,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.4317831283965 48.15448198293422, -103.44263291873008 48.15449755419123, -103.44270774151494 48.147262659350595, -103.43188271241304 48.14725205896915, -103.4317831283965 48.15448198293422))"
226,ND,North Dakota State University,80.0,80.52,North Dakota State University,Commissioner of University and School Lands,RAMSEY,155,61,24,W2NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.43283729038097 48.238255480597815, -98.43284190296505 48.230980867820385, -98.42742177488805 48.23099064670615, -98.42741942820727 48.23463176101964, -98.42741707992518 48.238272716373764, -98.43283729038097 48.238255480597815))"
227,ND,North Dakota State University,71.52,88.38,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,140,66,18,"LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.0616978583291 46.946258799169726, -99.06173101369775 46.94992739590941, -99.06746110871278 46.94967834133037, -99.06758104921745 46.94240413370229, -99.06166554797497 46.94268390387839, -99.0616978583291 46.946258799169726))"
228,ND,North Dakota State University,40.0,39.96,North Dakota State University,Commissioner of University and School Lands,RAMSEY,155,62,24,SW4NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.57341104732849 48.23109172586237, -98.5680133732418 48.231107118279006, -98.56800106926988 48.23473303522346, -98.57340130843626 48.23471765406832, -98.57341104732849 48.23109172586237))"
229,ND,North Dakota State University,160.0,159.89,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,154,88,33,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.99778230293215 48.117294429049984, -101.99774516844606 48.11366321911028, -101.99770819160726 48.11004571913629, -101.98710453231747 48.110031389589835, -101.98695759708293 48.1100311900238, -101.98695759385835 48.1100771137772, -101.9869574838967 48.11727118868227, -101.99778230293215 48.117294429049984))"
230,ND,North Dakota State University,160.0,160.33,North Dakota State University,Commissioner of University and School Lands,RICHLAND,135,52,30,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.27067308670784 46.47800096346011, -97.27071700599569 46.47076125853419, -97.26798949262475 46.47075393309989, -97.26142817630503 46.47073732084794, -97.26088054133382 46.470735928874205, -97.26034049665937 46.47073457276358, -97.26022025303986 46.47073425792938, -97.2601749381999 46.47797406158895, -97.27067308670784 46.47800096346011))"
231,ND,North Dakota State University,36.56,36.18,North Dakota State University,Commissioner of University and School Lands,GRANT,134,88,2,LOT 2,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.70118966589195 46.4552461371774, -101.70116852746999 46.45854639662101, -101.70640721697823 46.45850683952517, -101.70643085524051 46.45526360182263, -101.70118966589195 46.4552461371774))"
232,ND,North Dakota State University,160.0,159.92,North Dakota State University,Commissioner of University and School Lands,RAMSEY,155,60,26,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.32487201758717 48.21683699114192, -98.31411924567507 48.216863732368346, -98.31409402680917 48.22414846588634, -98.31419702451306 48.224147993515594, -98.32487925529416 48.22409889081353, -98.32487201758717 48.21683699114192))"
233,ND,North Dakota State University,160.0,160.76,North Dakota State University,Commissioner of University and School Lands,LAMOURE,135,60,25,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.17008864659357 46.47857345434957, -98.15959841318845 46.47861542087853, -98.1596085197138 46.48589041374184, -98.17008862265763 46.48583607166092, -98.17008864659357 46.47857345434957))"
234,ND,North Dakota State University,40.0,40.28,North Dakota State University,Commissioner of University and School Lands,GRANT,134,88,2,SW4NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.71703306053935 46.45529818980361, -101.71703273992792 46.451673968165, -101.71177009034969 46.45165690315343, -101.71176380697831 46.45528112193277, -101.71703306053935 46.45529818980361))"
235,ND,North Dakota State University,160.0,159.6,North Dakota State University,Commissioner of University and School Lands,MCHENRY,157,76,32,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.50492379754459 48.378492914212046, -100.51585877290282 48.378532066743226, -100.51586997587216 48.37793710159137, -100.51592481331882 48.37502761743023, -100.51592390307465 48.37135762372168, -100.51585019601055 48.37135761333707, -100.50497701663153 48.37135752705799, -100.50492379754459 48.378492914212046))"
236,ND,North Dakota State University,160.0,158.8,North Dakota State University,Commissioner of University and School Lands,MCHENRY,157,76,32,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.50492379754459 48.378492914212046, -100.50497701663153 48.37135752705799, -100.50052366802193 48.371357182761784, -100.50041882514387 48.3713531460446, -100.49628111079826 48.37119384191545, -100.49612368559423 48.37118777916548, -100.49409245416135 48.37116804053135, -100.49402470368722 48.371167382306, -100.49407303568972 48.37302474145672, -100.494123608838 48.37496777063327, -100.49412316863179 48.37501434644077, -100.49409116323758 48.378451560192254, -100.50492379754459 48.378492914212046))"
237,ND,North Dakota State University,160.0,160.51,North Dakota State University,Commissioner of University and School Lands,MCLEAN,150,90,16,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.20408675216017 47.81153108978295, -102.20416174987025 47.81880890318262, -102.214862015794 47.818828376913835, -102.21486162837984 47.818770503525165, -102.21481203006358 47.81154300825135, -102.20408675216017 47.81153108978295))"
238,ND,North Dakota State University,80.0,79.29,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,155,91,34,N2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.36413923757208 48.20406035688079, -102.36412690073406 48.2004577187856, -102.35874561870298 48.200460107368016, -102.3533643261116 48.20046223175495, -102.35336403348373 48.20406990806114, -102.36413923757208 48.20406035688079))"
239,ND,North Dakota State University,160.0,158.77,North Dakota State University,Commissioner of University and School Lands,BENSON,154,68,32,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.4269248242223 48.12238778704499, -99.42686247075551 48.115185388805166, -99.41606986520321 48.11519722177701, -99.416154718826 48.12239200582843, -99.4269248242223 48.12238778704499))"
240,ND,North Dakota State University,154.5,194.97,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,137,66,2,"S2NW4, LOTS 3,4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.97675532593189 46.71794524677349, -98.98726832138416 46.71788006311058, -98.98744337473472 46.717878454065136, -98.99254664362265 46.71783166638673, -98.99258413770038 46.714479852268994, -98.98730668436733 46.71442973485644, -98.98734709719227 46.710792773147695, -98.97682250243122 46.71079347788817, -98.97677710348782 46.714430416549156, -98.9768045300563 46.714430409544995, -98.97675532593189 46.71794524677349))"
241,ND,North Dakota State University,40.0,40.18,North Dakota State University,Commissioner of University and School Lands,RAMSEY,154,61,29,NE4NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.50868773462831 48.13697503191122, -98.51408773229434 48.13695432125699, -98.51412281670575 48.13331479751501, -98.50873047484647 48.13333156812754, -98.50868773462831 48.13697503191122))"
