,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,township,range,section,aliquot,data_source,geometry
923,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.19,subsurface,Kanabec,39,25,9,SENE,,"POLYGON ((464419.4791000001 5081734.2173999995, 464828.2422000002 5081711.476399999, 464827.4951999998 5081302.4816, 464420.9824999999 5081325.986, 464419.4791000001 5081734.2173999995))"
924,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.24,subsurface,Kanabec,39,25,9,NENW,,"POLYGON ((463595.95550000016 5082186.4441, 464006.96449999977 5082164.426100001, 464010.7171 5081756.9583, 463601.95830000006 5081779.726299999, 463595.95550000016 5082186.4441))"
925,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.15,subsurface,Kanabec,39,25,9,NWNW,,"POLYGON ((463184.94909999985 5082208.489600001, 463595.95550000016 5082186.4441, 463601.95830000006 5081779.726299999, 463193.2006000001 5081802.493799999, 463184.94909999985 5082208.489600001))"
926,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.92,subsurface,Kanabec,39,25,9,SWNW,,"POLYGON ((463193.2006000001 5081802.493799999, 463601.95830000006 5081779.726299999, 463607.96169999987 5081372.9947, 463201.4534999998 5081396.498500001, 463193.2006000001 5081802.493799999))"
927,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.01,subsurface,Kanabec,39,25,9,SENW,,"POLYGON ((463601.95830000006 5081779.726299999, 464010.7171 5081756.9583, 464014.4698000001 5081349.490599999, 463607.96169999987 5081372.9947, 463601.95830000006 5081779.726299999))"
928,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.79,subsurface,Kanabec,39,25,9,NESW,,"POLYGON ((463607.96169999987 5081372.9947, 464014.4698000001 5081349.490599999, 464018.2232999997 5080941.968699999, 463613.9650999997 5080966.2358, 463607.96169999987 5081372.9947))"
929,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.7,subsurface,Kanabec,39,25,9,NWSW,,"POLYGON ((463201.4534999998 5081396.498500001, 463607.96169999987 5081372.9947, 463613.9650999997 5080966.2358, 463209.70799999963 5080990.502800001, 463201.4534999998 5081396.498500001))"
930,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.47,subsurface,Kanabec,39,25,9,SWSW,,"POLYGON ((463209.70799999963 5080990.502800001, 463613.9650999997 5080966.2358, 463619.96910000034 5080559.4640999995, 463217.9642000003 5080584.507300001, 463209.70799999963 5080990.502800001))"
931,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.56,subsurface,Kanabec,39,25,9,SESW,,"POLYGON ((463613.9650999997 5080966.2358, 464018.2232999997 5080941.968699999, 464021.97699999996 5080534.4472, 463619.96910000034 5080559.4640999995, 463613.9650999997 5080966.2358))"
932,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.96,subsurface,Kanabec,39,25,9,NESE,,"POLYGON ((464420.9824999999 5081325.986, 464827.4951999998 5081302.4816, 464826.74789999984 5080893.486300001, 464422.48510000017 5080917.727700001, 464420.9824999999 5081325.986))"
933,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.88,subsurface,Kanabec,39,25,9,NWSE,,"POLYGON ((464014.4698000001 5081349.490599999, 464420.9824999999 5081325.986, 464422.48510000017 5080917.727700001, 464018.2232999997 5080941.968699999, 464014.4698000001 5081349.490599999))"
934,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.65,subsurface,Kanabec,39,25,9,SWSE,,"POLYGON ((464018.2232999997 5080941.968699999, 464422.48510000017 5080917.727700001, 464423.98759999964 5080509.4562, 464021.97699999996 5080534.4472, 464018.2232999997 5080941.968699999))"
935,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.74,subsurface,Kanabec,39,25,9,SESE,,"POLYGON ((464422.48510000017 5080917.727700001, 464826.74789999984 5080893.486300001, 464826.0014000004 5080484.4913, 464423.98759999964 5080509.4562, 464422.48510000017 5080917.727700001))"
936,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.65,subsurface,Kanabec,39,25,15,NENE,,"POLYGON ((466018.5231999997 5080388.4416000005, 466416.03809999954 5080356.476299999, 466429.2868999997 5079940.7313, 466031.1496000001 5079975.5351, 466018.5231999997 5080388.4416000005))"
937,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.38,subsurface,Kanabec,39,25,15,NWNE,,"POLYGON ((465621.0120000001 5080420.432600001, 466018.5231999997 5080388.4416000005, 466031.1496000001 5079975.5351, 465633.01300000027 5080010.338500001, 465621.0120000001 5080420.432600001))"
938,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.44,subsurface,Kanabec,39,25,15,SWNE,,"POLYGON ((465633.01300000027 5080010.338500001, 466031.1496000001 5079975.5351, 466043.7762000002 5079562.615700001, 465645.01410000026 5079600.2445, 465633.01300000027 5080010.338500001))"
939,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.71,subsurface,Kanabec,39,25,15,SENE,,"POLYGON ((466031.1496000001 5079975.5351, 466429.2868999997 5079940.7313, 466442.53830000013 5079524.986500001, 466043.7762000002 5079562.615700001, 466031.1496000001 5079975.5351))"
940,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.11,subsurface,Kanabec,39,25,15,NENW,,"POLYGON ((465223.50490000006 5080452.4493, 465621.0120000001 5080420.432600001, 465633.01300000027 5080010.338500001, 465234.8817999996 5080045.167400001, 465223.50490000006 5080452.4493))"
941,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.84,subsurface,Kanabec,39,25,15,NWNW,,"POLYGON ((464826.0014000004 5080484.4913, 465223.50490000006 5080452.4493, 465234.8817999996 5080045.167400001, 464836.7516999999 5080079.9958999995, 464826.0014000004 5080484.4913))"
942,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.89,subsurface,Kanabec,39,25,15,SWNW,,"POLYGON ((464836.7516999999 5080079.9958999995, 465234.8817999996 5080045.167400001, 465246.2588999998 5079637.8727, 464847.50380000006 5079675.5008000005, 464836.7516999999 5080079.9958999995))"
943,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.17,subsurface,Kanabec,39,25,15,SENW,,"POLYGON ((465234.8817999996 5080045.167400001, 465633.01300000027 5080010.338500001, 465645.01410000026 5079600.2445, 465246.2588999998 5079637.8727, 465234.8817999996 5080045.167400001))"
944,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.22,subsurface,Kanabec,39,25,15,NESW,,"POLYGON ((465246.2588999998 5079637.8727, 465645.01410000026 5079600.2445, 465657.017 5079190.098099999, 465257.63630000036 5079230.5517, 465246.2588999998 5079637.8727))"
945,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.95,subsurface,Kanabec,39,25,15,NWSW,,"POLYGON ((464847.50380000006 5079675.5008000005, 465246.2588999998 5079637.8727, 465257.63630000036 5079230.5517, 464858.2576000001 5079271.0052000005, 464847.50380000006 5079675.5008000005))"
946,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.01,subsurface,Kanabec,39,25,15,SWSW,,"POLYGON ((464858.2576000001 5079271.0052000005, 465257.63630000036 5079230.5517, 465269.01400000043 5078823.217800001, 464869.0133999996 5078866.5101, 464858.2576000001 5079271.0052000005))"
947,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.28,subsurface,Kanabec,39,25,15,SESW,,"POLYGON ((465257.63630000036 5079230.5517, 465657.017 5079190.098099999, 465669.01970000006 5078779.9519, 465269.01400000043 5078823.217800001, 465257.63630000036 5079230.5517))"
948,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.77,subsurface,Kanabec,39,25,15,NESE,,"POLYGON ((466043.7762000002 5079562.615700001, 466442.53830000013 5079524.986500001, 466455.79169999994 5079109.241599999, 466056.4034000002 5079149.6701, 466043.7762000002 5079562.615700001))"
949,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.5,subsurface,Kanabec,39,25,15,NWSE,,"POLYGON ((465645.01410000026 5079600.2445, 466043.7762000002 5079562.615700001, 466056.4034000002 5079149.6701, 465657.017 5079190.098099999, 465645.01410000026 5079600.2445))"
950,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.55,subsurface,Kanabec,39,25,15,SWSE,,"POLYGON ((465657.017 5079190.098099999, 466056.4034000002 5079149.6701, 466069.03079999983 5078736.711200001, 465669.01970000006 5078779.9519, 465657.017 5079190.098099999))"
951,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.82,subsurface,Kanabec,39,25,15,SESE,,"POLYGON ((466056.4034000002 5079149.6701, 466455.79169999994 5079109.241599999, 466469.04729999974 5078693.4968, 466069.03079999983 5078736.711200001, 466056.4034000002 5079149.6701))"
952,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.22,subsurface,Kanabec,39,25,18,NESW,,"POLYGON ((460391.93740000017 5079933.616900001, 460804.7603000002 5079913.589299999, 460810.91139999963 5079508.8303, 460398.7812999999 5079529.510299999, 460391.93740000017 5079933.616900001))"
953,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.15,subsurface,Kanabec,39,25,18,SESW,,"POLYGON ((460398.7812999999 5079529.510299999, 460810.91139999963 5079508.8303, 460817.0630000001 5079104.071900001, 460405.6255000001 5079125.3792, 460398.7812999999 5079529.510299999))"
954,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,58.01,59.66,subsurface,Kanabec,39,25,18,NWSW,,"POLYGON ((459794.89190000016 5079962.581900001, 460391.93740000017 5079933.616900001, 460398.7812999999 5079529.510299999, 459799.3969999999 5079559.585999999, 459794.89190000016 5079962.581900001))"
955,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,58.34,59.89,subsurface,Kanabec,39,25,18,SWSW,,"POLYGON ((459799.3969999999 5079559.585999999, 460398.7812999999 5079529.510299999, 460405.6255000001 5079125.3792, 459803.9029000001 5079156.59, 459799.3969999999 5079559.585999999))"
956,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.01,subsurface,Kanabec,39,25,21,NWSE,,"POLYGON ((464064.99459999986 5078123.5276999995, 464469.75600000005 5078093.523800001, 464473.0083999997 5077692.890000001, 464068.7477000002 5077723.7553, 464064.99459999986 5078123.5276999995))"
957,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.96,subsurface,Kanabec,39,25,21,SWSE,,"POLYGON ((464068.7477000002 5077723.7553, 464473.0083999997 5077692.890000001, 464476.26109999977 5077292.2434, 464072.50129999965 5077323.9834, 464068.7477000002 5077723.7553))"
958,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.89,subsurface,Kanabec,39,25,22,NENE,,"POLYGON ((466069.03079999983 5078736.711200001, 466469.04729999974 5078693.4968, 466475.2973999996 5078289.751800001, 466074.4084999999 5078333.555400001, 466069.03079999983 5078736.711200001))"
959,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.84,subsurface,Kanabec,39,25,22,NWNE,,"POLYGON ((465669.01970000006 5078779.9519, 466069.03079999983 5078736.711200001, 466074.4084999999 5078333.555400001, 465673.5214999998 5078377.358200001, 465669.01970000006 5078779.9519))"
960,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.93,subsurface,Kanabec,39,25,22,SWNE,,"POLYGON ((465673.5214999998 5078377.358200001, 466074.4084999999 5078333.555400001, 466079.78639999963 5077930.3861, 465678.0234000003 5077974.7651, 465673.5214999998 5078377.358200001))"
961,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.98,subsurface,Kanabec,39,25,22,SENE,,"POLYGON ((466074.4084999999 5078333.555400001, 466475.2973999996 5078289.751800001, 466481.5488999998 5077886.007300001, 466079.78639999963 5077930.3861, 466074.4084999999 5078333.555400001))"
962,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.8,subsurface,Kanabec,39,25,22,NENW,,"POLYGON ((465269.01400000043 5078823.217800001, 465669.01970000006 5078779.9519, 465673.5214999998 5078377.358200001, 465272.642 5078421.186899999, 465269.01400000043 5078823.217800001))"
963,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.75,subsurface,Kanabec,39,25,22,NWNW,,"POLYGON ((464869.0133999996 5078866.5101, 465269.01400000043 5078823.217800001, 465272.642 5078421.186899999, 464871.7651000004 5078465.014799999, 464869.0133999996 5078866.5101))"
964,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.84,subsurface,Kanabec,39,25,22,SWNW,,"POLYGON ((464871.7651000004 5078465.014799999, 465272.642 5078421.186899999, 465276.2703 5078019.1425, 464874.5173000004 5078063.5198, 464871.7651000004 5078465.014799999))"
965,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.88,subsurface,Kanabec,39,25,22,SENW,,"POLYGON ((465272.642 5078421.186899999, 465673.5214999998 5078377.358200001, 465678.0234000003 5077974.7651, 465276.2703 5078019.1425, 465272.642 5078421.186899999))"
966,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.97,subsurface,Kanabec,39,25,22,NESW,,"POLYGON ((465276.2703 5078019.1425, 465678.0234000003 5077974.7651, 465682.5258999998 5077572.118000001, 465279.8970999997 5077617.0715, 465276.2703 5078019.1425))"
967,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.93,subsurface,Kanabec,39,25,22,NWSW,,"POLYGON ((464874.5173000004 5078063.5198, 465276.2703 5078019.1425, 465279.8970999997 5077617.0715, 464877.27049999963 5077662.024599999, 464874.5173000004 5078063.5198))"
968,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.01,subsurface,Kanabec,39,25,22,SWSW,,"POLYGON ((464877.27049999963 5077662.024599999, 465279.8970999997 5077617.0715, 465283.5237999996 5077214.987, 464880.0245000003 5077260.5296, 464877.27049999963 5077662.024599999))"
969,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.06,subsurface,Kanabec,39,25,22,SESW,,"POLYGON ((465279.8970999997 5077617.0715, 465682.5258999998 5077572.118000001, 465687.02880000044 5077169.471000001, 465283.5237999996 5077214.987, 465279.8970999997 5077617.0715))"
970,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.07,subsurface,Kanabec,39,25,22,NESE,,"POLYGON ((466079.78639999963 5077930.3861, 466481.5488999998 5077886.007300001, 466487.8016999997 5077482.262399999, 466085.1624999996 5077527.190300001, 466079.78639999963 5077930.3861))"
971,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.02,subsurface,Kanabec,39,25,22,NWSE,,"POLYGON ((465678.0234000003 5077974.7651, 466079.78639999963 5077930.3861, 466085.1624999996 5077527.190300001, 465682.5258999998 5077572.118000001, 465678.0234000003 5077974.7651))"
972,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.11,subsurface,Kanabec,39,25,22,SWSE,,"POLYGON ((465682.5258999998 5077572.118000001, 466085.1624999996 5077527.190300001, 466090.53949999996 5077123.9812, 465687.02880000044 5077169.471000001, 465682.5258999998 5077572.118000001))"
