,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
49,WI,University of Wisconsin,40.0,41.4,Normal School,Board of Commissioners of Public Lands,Oneida,37N,04E,27,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((469623.3961585016 2534332.7397627984, 469639.6653424733 2533919.256641024, 469234.6232904729 2533888.9128721724, 469219.3040451477 2534301.353226494, 469623.3961585016 2534332.7397627984))"
50,WI,University of Wisconsin,40.0,42.18,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,26,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((538317.2978396633 2538434.061544106, 538732.2732874806 2538461.1177990814, 538729.8896222577 2538053.7552932887, 538307.3101615997 2538025.4660235443, 538317.2978396633 2538434.061544106))"
51,WI,University of Wisconsin,40.0,41.0,Normal School,Board of Commissioners of Public Lands,Oneida,37N,04E,33,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((467271.332273466 2533347.439164041, 467673.95293095865 2533372.9768959433, 467730.71949507983 2532963.7786379484, 467329.6091710088 2532938.176502947, 467271.332273466 2533347.439164041))"
52,WI,University of Wisconsin,40.0,39.81,Normal School,Board of Commissioners of Public Lands,Oneida,37N,04E,32,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((466881.69316955906 2533319.5491202343, 466937.15027408116 2532911.038566558, 466544.69166986446 2532883.896775428, 466492.0546790865 2533291.655194712, 466881.69316955906 2533319.5491202343))"
53,WI,University of Wisconsin,40.0,38.88,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,25,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((560125.4788532004 2549747.865970088, 560150.2810275981 2549347.2252728236, 559758.8016350352 2549327.716513643, 559730.4219611195 2549724.2594534033, 560125.4788532004 2549747.865970088))"
54,WI,University of Wisconsin,40.0,35.83,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,26,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((558116.7095707465 2549623.6726594865, 558138.3303281585 2549246.947852315, 557766.8777224674 2549200.09776048, 557737.5878229493 2549590.6397051746, 558116.7095707465 2549623.6726594865))"
55,WI,University of Wisconsin,38.87,39.5,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,30,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((463844.8599850738 2543498.4250653163, 463880.03029215615 2543095.7777935173, 463487.44127240806 2543068.0940716835, 463448.84932164627 2543471.097825593, 463844.8599850738 2543498.4250653163))"
56,WI,University of Wisconsin,40.0,38.23,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,36,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((471475.32271147997 2543735.1840569936, 471862.5261658739 2543767.7340217503, 471880.37684233696 2543370.8612237764, 471490.69296183786 2543338.234802566, 471475.32271147997 2543735.1840569936))"
57,WI,University of Wisconsin,40.0,38.66,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,36,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((472270.0624028108 2543403.483892443, 472659.29999057465 2543439.7428003317, 472682.3862095204 2543039.363885528, 472290.3947002716 2543006.6833265326, 472270.0624028108 2543403.483892443))"
58,WI,University of Wisconsin,40.0,39.89,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,07,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561389.2217878536 2544657.096926224, 561790.6940955905 2544686.655527802, 561817.6513515926 2544286.532326173, 561416.1831866961 2544256.9736337606, 561389.2217878536 2544657.096926224))"
59,WI,University of Wisconsin,40.0,39.52,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,34,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((469129.3416392936 2543124.114111062, 469538.5710830187 2543161.7443265505, 469543.1034974339 2542770.100314113, 469136.41281172534 2542732.7798830755, 469134.1290052189 2542859.158621591, 469131.95551996503 2542979.4463514923, 469129.3416392936 2543124.114111062))"
60,WI,University of Wisconsin,40.0,38.38,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,35,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((471116.995700766 2542907.8207358876, 471506.06351483404 2542941.28111591, 471521.43432609056 2542544.323697626, 471129.0222735878 2542512.113172849, 471116.995700766 2542907.8207358876))"
61,WI,University of Wisconsin,28.73,34.12,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,05,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562371.9423770327 2547490.5404999186, 562402.510652002 2547150.4440196664, 562001.7536557836 2547117.996895663, 561970.3528530138 2547461.4230920486, 562371.9423770327 2547490.5404999186))"
62,WI,University of Wisconsin,40.0,39.29,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,34,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((469543.1034974339 2542770.100314113, 469949.7950647105 2542807.416794254, 469951.78875793674 2542415.4587118654, 469547.63947380474 2542378.255650293, 469543.1034974339 2542770.100314113))"
63,WI,University of Wisconsin,40.0,39.61,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,36,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((472705.56853472017 2542637.150739007, 473100.2240176951 2542668.080017865, 473125.86983161705 2542264.336255361, 472887.3643649646 2542246.585652396, 472854.7494713827 2542244.1899911803, 472728.7512060095 2542234.934955649, 472705.56853472017 2542637.150739007))"
64,WI,University of Wisconsin,40.0,39.77,Normal School,Board of Commissioners of Public Lands,Lincoln,33N,08E,07,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((505769.7724793241 2502855.947904407, 506175.2519743514 2502883.479623257, 506202.73531650886 2502486.5270680794, 505795.38654254936 2502464.169847853, 505769.7724793241 2502855.947904407))"
65,WI,University of Wisconsin,40.0,39.93,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,07,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561335.3957892947 2545457.8379073064, 561736.9615814635 2545487.025921573, 561763.800032405 2545086.7784822346, 561362.3235795139 2545057.2199719315, 561335.3957892947 2545457.8379073064))"
66,WI,University of Wisconsin,40.0,40.04,Normal School,Board of Commissioners of Public Lands,Forest,41N,14E,34,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562583.9990541778 2578031.1347795436, 562982.7333248437 2578059.8399740057, 563013.9368322112 2577656.6334266607, 562614.19384632 2577627.0535044097, 562583.9990541778 2578031.1347795436))"
67,WI,University of Wisconsin,40.0,42.96,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,02,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((539085.16280878 2545547.4706659163, 539492.570210746 2545570.6790077877, 539507.8398967214 2545143.409422155, 539104.6947673776 2545118.87696702, 539085.16280878 2545547.4706659163))"
68,WI,University of Wisconsin,40.0,39.32,Normal School,Board of Commissioners of Public Lands,Price,37N,03E,01,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((462542.3126018637 2540185.1579747987, 462143.6761288191 2540151.3449540315, 462108.5863975976 2540552.822249832, 462503.7693254407 2540579.825948563, 462542.3126018637 2540185.1579747987))"
69,WI,University of Wisconsin,45.84,43.04,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,06,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((560396.0302407434 2546596.5914456686, 560833.7748453957 2546628.802495897, 560870.394269923 2546228.598498178, 560443.6436123188 2546197.0563109242, 560396.0302407434 2546596.5914456686))"
70,WI,University of Wisconsin,40.0,43.11,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,01,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((540379.6617391857 2544772.5527890204, 540797.0895225758 2544800.2049707607, 540799.3413056977 2544766.6757067605, 540824.4351765027 2544393.022409358, 540395.7501159395 2544358.3048520815, 540382.9169669382 2544687.5686765737, 540381.7622741156 2544718.469267384, 540379.6617391857 2544772.5527890204))"
71,WI,University of Wisconsin,40.0,39.73,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,08,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562510.3398415268 2545949.3987030894, 562538.2610252176 2545548.7211484225, 562138.4496769401 2545516.4555164445, 562111.61992604 2545916.6364449896, 562510.3398415268 2545949.3987030894))"
72,WI,University of Wisconsin,40.0,41.89,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,08,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((534768.9804635707 2544019.696218257, 534798.5340697536 2543607.0853944244, 534387.9441073375 2543584.8911831616, 534358.7478950545 2543994.9722591257, 534768.9804635707 2544019.696218257))"
73,WI,University of Wisconsin,40.0,39.7,Normal School,Board of Commissioners of Public Lands,Forest,37N,16E,08,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((581615.0786253407 2546540.5646528755, 582013.3470134841 2546571.041033607, 582043.614544105 2546169.701312802, 581645.3826560032 2546139.7274901853, 581615.0786253407 2546540.5646528755))"
74,WI,University of Wisconsin,40.0,44.07,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,07,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((532806.2016358043 2542681.212663819, 532779.6454313527 2543105.6164252097, 533205.8038084899 2543116.8212125693, 533224.3092100585 2542697.7858412103, 532806.2016358043 2542681.212663819))"
75,WI,University of Wisconsin,40.0,38.83,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,18,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561446.771048392 2543866.269178938, 561847.9945138249 2543898.7554943766, 561878.3345100317 2543511.0372327347, 561477.4219783326 2543475.564665149, 561446.771048392 2543866.269178938))"
76,WI,University of Wisconsin,40.0,38.56,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,18,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562279.2774067742 2543546.006754952, 562309.5606816111 2543161.22382366, 561908.7641108911 2543122.882376195, 561878.3345100317 2543511.0372327347, 562279.2774067742 2543546.006754952))"
77,WI,University of Wisconsin,40.0,38.98,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,18,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561878.3345100317 2543511.0372327347, 561908.7641108911 2543122.882376195, 561508.2418970062 2543082.300369828, 561477.4219783326 2543475.564665149, 561878.3345100317 2543511.0372327347))"
78,WI,University of Wisconsin,40.0,38.73,Normal School,Board of Commissioners of Public Lands,Forest,37N,16E,23,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((587798.8729097475 2544643.399296439, 587826.1211332391 2544252.813643443, 587425.4729938336 2544216.617913091, 587398.5557000989 2544603.7185950144, 587798.8729097475 2544643.399296439))"
79,WI,University of Wisconsin,40.0,39.16,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,26,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((470544.311444572 2545247.884411467, 470945.2664819148 2545272.9765009847, 470982.17572523316 2544879.38225693, 470585.8859336621 2544851.631445667, 470544.311444572 2545247.884411467))"
80,WI,University of Wisconsin,40.0,39.45,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,26,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((470585.8859336621 2544851.631445667, 470189.5728249795 2544823.8787818193, 470143.3529721978 2545222.7955395556, 470544.311444572 2545247.884411467, 470585.8859336621 2544851.631445667))"
81,WI,University of Wisconsin,44.08,45.06,Normal School,Board of Commissioners of Public Lands,Oneida,35N,09E,05,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((514882.23355690757 2525401.7630638843, 514935.5501637395 2524959.7321424214, 514529.78099853115 2524932.750606018, 514471.33127699787 2525376.683613142, 514882.23355690757 2525401.7630638843))"
82,WI,University of Wisconsin,40.0,42.6,Normal School,Board of Commissioners of Public Lands,Oneida,35N,11E,02,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((540489.5734119015 2526074.5427034935, 540902.136484584 2526082.472475415, 541011.9745347108 2525665.8682759157, 540594.9454357726 2525662.825914743, 540489.5734119015 2526074.5427034935))"
83,WI,University of Wisconsin,40.0,41.18,Normal School,Board of Commissioners of Public Lands,Lincoln,35N,08E,05,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((506016.29426866886 2523774.184014992, 506015.40828786476 2523359.0461511314, 505614.7236492741 2523329.0407594973, 505617.8508764407 2523748.301996851, 506016.29426866886 2523774.184014992))"
84,WI,University of Wisconsin,40.0,40.0,Normal School,Board of Commissioners of Public Lands,Oneida,39N,04E,32,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((464892.18417132075 2551654.035776033, 464920.70105998823 2551251.8421446537, 464519.6690013988 2551226.243193894, 464491.66769674467 2551628.3213861915, 464892.18417132075 2551654.035776033))"
85,WI,University of Wisconsin,40.0,38.5,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,09,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((554559.4412597289 2554547.4774159673, 554580.2074993128 2554153.1478640074, 554191.010383698 2554128.159516842, 554166.7527252432 2554528.28492278, 554559.4412597289 2554547.4774159673))"
86,WI,University of Wisconsin,40.0,38.84,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((556546.2664887652 2554660.5110900705, 556567.137373249 2554267.383946263, 556167.8195962157 2554245.1143497913, 556147.7453884121 2554637.6073319693, 556546.2664887652 2554660.5110900705))"
87,WI,University of Wisconsin,40.0,37.74,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,09,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((554969.6722831297 2554178.1487773308, 554987.0317980532 2553787.2362398016, 554600.971547792 2553758.8769315644, 554580.2074993128 2554153.1478640074, 554969.6722831297 2554178.1487773308))"
88,WI,University of Wisconsin,40.0,38.81,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,NESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((555768.3700278181 2554222.771388835, 555787.5374091411 2553830.8452808643, 555387.2452716856 2553809.009452932, 555368.8541459298 2554200.4838194493, 555768.3700278181 2554222.771388835))"
89,WI,University of Wisconsin,25.0,28.41,Normal School,Board of Commissioners of Public Lands,Iron,43N,02E,11,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((447731.93878488074 2594605.933059316, 447729.4430306175 2594610.824042229, 447722.8999704736 2594617.7592324475, 447720.75711209886 2594622.406981577, 447719.86490901606 2594637.0218708813, 447720.95113497437 2594639.533125508, 447720.76192048984 2594642.6332369787, 447723.83491816395 2594651.9334835485, 447733.4331442924 2594664.7439401424, 447733.6044249893 2594672.0891169677, 447732.22083137935 2594674.449491255, 447731.188358729 2594679.942960269, 447737.9951509514 2594699.1396699417, 447737.61955297843 2594706.562574333, 447735.24406378035 2594713.752168409, 447731.3262029556 2594718.291546054, 447728.77541082085 2594719.4693638464, 447716.8452797936 2594714.4069787003, 447711.4836086754 2594713.4129391443, 447707.5561597891 2594716.8405304574, 447707.110060789 2594724.147906758, 447708.9077089955 2594734.0371945617, 447715.74159595574 2594752.790954796, 447726.9687649088 2594769.3679712787, 447733.88805926905 2594776.569379264, 447738.4536906583 2594779.182012824, 447740.4602444338 2594779.3044078215, 447747.2798355093 2594776.7201947556, 447754.9832613731 2594771.0783845144, 447759.99390994705 2594768.93943605, 447764.2790304661 2594768.5342109315, 447767.1767393211 2594771.8227581955, 447767.49675739417 2594776.732160508, 447761.89119482576 2594788.614221294, 447758.8268385694 2594798.206679111, 447756.6658589187 2594813.299641051, 447757.78583776194 2594815.2571451045, 447757.60336776695 2594818.246633954, 447760.93316716125 2594823.3396676825, 447768.3926100965 2594830.5741331372, 447771.9030948873 2594844.124074764, 447776.89574637817 2594852.4302592296, 447779.28813854745 2594852.576305975, 447789.4611066928 2594847.085357034, 447800.03682961076 2594848.953475747, 447805.41248603625 2594856.060722441, 447812.39173422015 2594871.156136024, 447820.687023823 2594884.9982483177, 447821.0069525556 2594889.9076293088, 447817.11617127346 2594894.004169545, 447814.02914864494 2594893.8156211595, 447809.93332556373 2594891.1206650096, 447805.688773635 2594890.8615542734, 447801.91015394684 2594891.853198942, 447797.4087303896 2594895.8013405195, 447794.21824052715 2594917.6102921045, 447794.9324239652 2594926.21087065, 447797.1016668481 2594930.0108276512, 447800.54902082233 2594934.4441029974, 447805.7280492915 2594938.4277928006, 447814.9680140856 2594948.21574058, 447816.9912824838 2594955.673914377, 447816.23191958456 2594957.9612605455, 447814.26497271814 2594959.7303132387, 447806.7847557319 2594961.7185014416, 447794.5171149255 2594962.1918266783, 447784.64459669736 2594964.0339706936, 447777.3132141715 2594963.586218622, 447767.81257003086 2594959.338808971, 447755.6259815321 2594958.483640127, 447748.22016791586 2594959.2540488113, 447737.5411505326 2594964.158581753, 447730.3877994845 2594970.9453299637, 447726.84802840697 2594978.174913679, 447722.89822182624 2595002.2712534056, 447718.6020057873 2595013.010857692, 447716.5673771498 2595015.8871599487, 447707.2267551763 2595021.5128605855, 448029.18973000994 2595053.9946635384, 448034.8571343555 2594647.060056948, 447731.93878488074 2594605.933059316))"
