,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,meridian,township,range,aliquot,geometry
77,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,36.07,32.55,subsurface,5,112N,8W,SENE,"POLYGON ((-11185056.9888 5549415.226499997, -11185058.0843 5549966.855099998, -11184553.5303 5549961.698299997, -11184543.3654 5549501.767499998, -11184715.1277 5549469.365599997, -11184745.0551 5549463.833899997, -11185033.8491 5549415.170400001, -11185056.9888 5549415.226499997))"
78,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,16.85,17.3,subsurface,5,112N,8W,NWSE,"POLYGON ((-11187592.4178 5549164.5847999975, -11187640.7417 5549399.783799998, -11187641.951 5549419.1417, -11187306.3423 5549419.145999998, -11187305.8715 5549014.120300002, -11187325.1057 5549010.237400003, -11187644.3002 5548945.814999998, -11187644.3343 5549003.465499997, -11187592.4178 5549164.5847999975))"
79,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,113N,7W,NWSE,"POLYGON ((-11053829.2992 5562483.092799999, -11054392.874 5562484.828199998, -11054397.7823 5563052.453900002, -11053834.0004 5563050.709899999, -11053829.2992 5562483.092799999))"
80,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,113N,7W,NESE,"POLYGON ((-11053265.7243 5562481.322899997, -11053829.2992 5562483.092799999, -11053834.0004 5563050.709899999, -11053270.2215 5563048.926899999, -11053265.7243 5562481.322899997))"
81,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,113N,7W,SESE,"POLYGON ((-11053261.2271 5561913.759099998, -11053824.5979 5561915.498400003, -11053829.2992 5562483.092799999, -11053265.7243 5562481.322899997, -11053261.2271 5561913.759099998))"
82,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,113N,7W,SWSE,"POLYGON ((-11053824.5979 5561915.498400003, -11054387.9686 5561917.2421, -11054392.874 5562484.828199998, -11053829.2992 5562483.092799999, -11053824.5979 5561915.498400003))"
83,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.11,subsurface,5,113N,7W,NWNW,"POLYGON ((-11050984.3654 5561348.4526999965, -11050988.4515 5561916.637000002, -11050424.3355 5561918.620700002, -11050420.4876 5561350.6492, -11050984.3654 5561348.4526999965))"
84,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.08,subsurface,5,113N,7W,SENW,"POLYGON ((-11050416.6398 5560782.700099997, -11050420.4876 5561350.6492, -11049856.6098 5561352.810900003, -11049852.9968 5560785.057099998, -11050416.6398 5560782.700099997))"
85,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.1,subsurface,5,113N,7W,SWNW,"POLYGON ((-11050980.2825 5560780.3037, -11050984.3654 5561348.4526999965, -11050420.4876 5561350.6492, -11050416.6398 5560782.700099997, -11050980.2825 5560780.3037))"
86,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.1,subsurface,5,113N,7W,NENW,"POLYGON ((-11050420.4876 5561350.6492, -11050424.3355 5561918.620700002, -11049860.2225 5561920.600100003, -11049856.6098 5561352.810900003, -11050420.4876 5561350.6492))"
87,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.14,subsurface,5,113N,7W,NWSW,"POLYGON ((-11048144.9132 5557950.720299996, -11048709.6965 5557953.097099997, -11048712.9383 5558520.334899999, -11048148.0686 5558518.031900004, -11048144.9132 5557950.720299996))"
88,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.14,subsurface,5,113N,7W,NESW,"POLYGON ((-11047580.1304 5557948.308600001, -11048144.9132 5557950.720299996, -11048148.0686 5558518.031900004, -11047583.2023 5558515.689400002, -11047580.1304 5557948.308600001))"
89,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.14,subsurface,5,113N,7W,SWSW,"POLYGON ((-11048141.7579 5557383.426700003, -11048706.4547 5557385.898900002, -11048709.6965 5557953.097099997, -11048144.9132 5557950.720299996, -11048141.7579 5557383.426700003))"
90,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.14,subsurface,5,113N,7W,SESW,"POLYGON ((-11047577.0616 5557380.958700001, -11048141.7579 5557383.426700003, -11048144.9132 5557950.720299996, -11047580.1304 5557948.308600001, -11047577.0616 5557380.958700001))"
91,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.19,subsurface,5,113N,7W,NWSE,"POLYGON ((-11044733.4077 5551127.971900001, -11045297.0222 5551129.3486, -11045298.3874 5551697.5967999995, -11044734.4884 5551696.250500001, -11044733.4077 5551127.971900001))"
92,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.2,subsurface,5,113N,7W,NESE,"POLYGON ((-11044169.7899 5551126.556400001, -11044733.4077 5551127.971900001, -11044734.4884 5551696.250500001, -11044170.5924 5551694.8693, -11044169.7899 5551126.556400001))"
93,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.19,subsurface,5,113N,7W,SESE,"POLYGON ((-11044168.9905 5550558.278800003, -11044651.2348 5550559.303199999, -11044732.3238 5550559.5339, -11044733.4077 5551127.971900001, -11044169.7899 5551126.556400001, -11044168.9905 5550558.278800003))"
94,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.18,subsurface,5,113N,7W,SWSE,"POLYGON ((-11044732.3238 5550559.5339, -11045213.5817 5550560.905100003, -11045295.6571 5550561.1401999965, -11045297.0222 5551129.3486, -11044733.4077 5551127.971900001, -11044732.3238 5550559.5339))"
95,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.91,subsurface,5,113N,8W,SESE,"POLYGON ((-11186287.892 5552738.558399998, -11186848.8808 5552741.234099999, -11186848.347 5553307.218500003, -11186285.0015 5553304.494900003, -11186287.892 5552738.558399998))"
96,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.89,subsurface,5,113N,8W,SWSW,"POLYGON ((-11186287.892 5552738.558399998, -11186285.0015 5553304.494900003, -11185724.1178 5553304.501100004, -11185724.4447 5552738.938199997, -11186287.892 5552738.558399998))"
97,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.91,subsurface,5,113N,8W,SWSE,"POLYGON ((-11186848.347 5553307.218500003, -11186848.8808 5552741.234099999, -11187409.8697 5552743.914099999, -11187411.6953 5553309.907499999, -11186848.347 5553307.218500003))"
98,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.65,subsurface,5,113N,8W,NENW,"POLYGON ((-11189651.6123 5552186.884099998, -11190208.6746 5552187.6382, -11190211.3787 5552754.122100003, -11189651.5301 5552752.508900002, -11189651.6123 5552186.884099998))"
99,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.72,subsurface,5,113N,8W,NWNW,"POLYGON ((-11187972.8553 5552180.673500001, -11188531.8194 5552184.222099997, -11188531.8361 5552749.282300003, -11187970.8556 5552746.597199999, -11187972.8553 5552180.673500001))"
100,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.88,subsurface,5,113N,8W,NWNW,"POLYGON ((-11190211.3787 5552754.122100003, -11190208.6746 5552187.6382, -11190770.4095 5552188.365900002, -11190771.2243 5552755.735200003, -11190211.3787 5552754.122100003))"
101,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.78,subsurface,5,113N,8W,NENW,"POLYGON ((-11187409.8697 5552743.914099999, -11187413.8918 5552177.087899998, -11187972.8553 5552180.673500001, -11187970.8556 5552746.597199999, -11187409.8697 5552743.914099999))"
102,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.64,subsurface,5,113N,8W,SENW,"POLYGON ((-11187413.8918 5552177.087899998, -11187417.9139 5551610.297200002, -11187974.8579 5551614.7673999965, -11187972.8553 5552180.673500001, -11187413.8918 5552177.087899998))"
103,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.98,subsurface,5,113N,8W,SWNW,"POLYGON ((-11186296.0074 5551601.201899998, -11186291.9512 5552169.862300001, -11185730.013 5552168.3544000015, -11185735.5473 5551601.238899998, -11186296.0074 5551601.201899998))"
104,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,19.21,19.85,subsurface,5,113N,8W,SWNE,"POLYGON ((-11185174.2687 5552166.829000004, -11185055.9692 5552166.8303999975, -11184971.8644 5552018.943400003, -11184815.7702 5551745.694300003, -11184746.9443 5551623.434, -11184734.439 5551601.2205, -11185175.0874 5551601.241400003, -11185174.2687 5552166.829000004))"
105,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,113N,8W,SWNW,"POLYGON ((-11190769.5947 5551621.027800001, -11190770.4095 5552188.365900002, -11190208.6746 5552187.6382, -11190205.9676 5551621.046300001, -11190769.5947 5551621.027800001))"
106,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,43.5,37.85,subsurface,5,113N,8W,SENE,"POLYGON ((-11189058.3878 5551757.738799997, -11189091.8959 5551774.250500001, -11189091.8071 5552185.570500001, -11188531.8194 5552184.222099997, -11188531.7997 5551619.201200001, -11188910.9876 5551619.200499997, -11189058.3878 5551757.738799997))"
107,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.58,subsurface,5,113N,8W,SWNW,"POLYGON ((-11187974.8579 5551614.7673999965, -11188531.7997 5551619.201200001, -11188531.8194 5552184.222099997, -11187972.8553 5552180.673500001, -11187974.8579 5551614.7673999965))"
108,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.65,subsurface,5,113N,8W,SENW,"POLYGON ((-11185174.2687 5552166.829000004, -11185175.0874 5551601.241400003, -11185735.5473 5551601.238899998, -11185730.013 5552168.3544000015, -11185174.2687 5552166.829000004))"
109,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,32.4,32.53,subsurface,5,113N,8W,NESW,"POLYGON ((-11189845.6969 5551113.143600002, -11189968.9678 5551192.191500001, -11190149.9531 5551269.621100001, -11190205.9915 5551284.951800004, -11190205.9676 5551621.046300001, -11189642.3404 5551621.030299999, -11189642.4225 5551055.4802, -11189731.3472 5551055.479999997, -11189845.6969 5551113.143600002))"
110,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,27.85,27.4,subsurface,5,113N,8W,NWSW,"POLYGON ((-11188208.5192 5551209.795299999, -11188298.5573 5551209.8169, -11188531.8609 5551296.6455999985, -11188531.7997 5551619.201200001, -11187974.8579 5551614.7673999965, -11187975.0766 5551181.399800003, -11188017.7471 5551199.628899999, -11188208.5192 5551209.795299999))"
111,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,38.3,38.07,subsurface,5,113N,8W,NESW,"POLYGON ((-11187836.7308 5551070.2201000005, -11187888.3504 5551144.351300001, -11187975.0766 5551181.399800003, -11187974.8579 5551614.7673999965, -11187417.9139 5551610.297200002, -11187421.9607 5551039.857500002, -11187819.2904 5551039.8544000015, -11187836.7308 5551070.2201000005))"
112,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,18.28,18.31,subsurface,5,113N,8W,NWSW,"POLYGON ((-11190205.9915 5551284.951800004, -11190769.5541 5551439.101499997, -11190769.5947 5551621.027800001, -11190205.9676 5551621.046300001, -11190205.9915 5551284.951800004))"
113,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.95,subsurface,5,113N,8W,NWSW,"POLYGON ((-11185737.0834 5551033.139300004, -11186298.4401 5551034.1044000015, -11186296.0074 5551601.201899998, -11185735.5473 5551601.238899998, -11185737.0834 5551033.139300004))"
114,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,113N,8W,NESW,"POLYGON ((-11185175.0874 5551601.241400003, -11185175.9122 5551032.143600002, -11185737.0834 5551033.139300004, -11185735.5473 5551601.238899998, -11185175.0874 5551601.241400003))"
115,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,42.39,4.42,subsurface,5,113N,8W,NESE,"POLYGON ((-11184498.0002 5551181.182499997, -11184414.1117 5551032.152900003, -11184613.5536 5551032.1548999995, -11184613.0408 5551385.557899997, -11184498.0002 5551181.182499997))"
116,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,29.13,29.06,subsurface,5,113N,8W,SWSW,"POLYGON ((-11185738.1991 5550620.201300003, -11186183.5756 5550621.744800001, -11186299.8866 5550622.1514, -11186298.4401 5551034.1044000015, -11185737.0834 5551033.139300004, -11185738.1991 5550620.201300003))"
117,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,28.94,29.21,subsurface,5,113N,8W,SWSE,"POLYGON ((-11186860.1092 5551036.996100001, -11186862.3937 5550623.658699997, -11187307.7422 5550624.885499999, -11187424.9038 5550625.170400001, -11187421.9607 5551039.857500002, -11186860.1092 5551036.996100001))"
118,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,19.2,19.46,subsurface,5,113N,8W,SESW,"POLYGON ((-11187820.7028 5550699.498800002, -11187777.9122 5550939.263899997, -11187805.78 5551016.336099997, -11187819.2904 5551039.8544000015, -11187421.9607 5551039.857500002, -11187424.9038 5550625.170400001, -11187767.639 5550626.056900002, -11187820.7028 5550699.498800002))"
