,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,data_source,geometry
562,MN,University of Minnesota,30.75,31.3,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549244.7499000002 5308918.623, 549295.0383000001 5308919.223300001, 549307.3372 5308852.387499999, 549470.5587999998 5308797.3686999995, 549561.0665999996 5308796.265900001, 549628.1097999997 5308766.9956, 549631.3008000003 5308499.6731, 549239.8487 5308497.5021, 549244.7499000002 5308918.623))"
563,MN,University of Minnesota,40.0,39.92,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549239.8487 5308497.5021, 549631.3008000003 5308499.6731, 549636.1436999999 5308093.9541, 549235.0883 5308088.4767, 549239.8487 5308497.5021))"
564,MN,University of Minnesota,40.0,42.0,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549631.3008000003 5308499.6731, 550051.6875 5308502.0045, 550056.4896999998 5308099.695, 549636.1436999999 5308093.9541, 549631.3008000003 5308499.6731))"
565,MN,University of Minnesota,40.0,42.0,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((550056.4896999998 5308099.695, 550061.2918999996 5307697.385399999, 549640.9863 5307688.2656, 549636.1436999999 5308093.9541, 550056.4896999998 5308099.695))"
566,MN,University of Minnesota,40.0,40.89,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549636.1436999999 5308093.9541, 549640.9863 5307688.2656, 549230.3267999999 5307679.3551, 549235.0883 5308088.4767, 549636.1436999999 5308093.9541))"
567,MN,University of Minnesota,40.0,41.87,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549230.3267999999 5307679.3551, 549640.9863 5307688.2656, 549645.8293000003 5307282.5372, 549225.5629000003 5307270.029100001, 549230.3267999999 5307679.3551))"
568,MN,University of Minnesota,40.0,42.0,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549640.9863 5307688.2656, 550061.2918999996 5307697.385399999, 550066.0942000002 5307295.0759, 549645.8293000003 5307282.5372, 549640.9863 5307688.2656))"
569,MN,University of Minnesota,18.75,19.91,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,63,16,26,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((549645.8293000003 5307282.5372, 550066.0942000002 5307295.0759, 550069.1604000004 5307038.2026, 550038.6464999998 5307045.341, 549975.8068000004 5307113.018999999, 549834.7067 5307151.0723, 549781.2052999996 5307062.293099999, 549648.0866 5307093.434800001, 549645.8293000003 5307282.5372))"
570,MN,University of Minnesota,39.75,39.29,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565870.9506999999 5294161.2356, 566262.0268000001 5294158.1698, 566271.4088000003 5293760.618899999, 565871.5826000003 5293762.477, 565863.7028000001 5294158.7158, 565870.9506999999 5294161.2356))"
571,MN,University of Minnesota,40.0,39.97,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((564675.6874000002 5293365.3116, 565076.9515000004 5293364.7368, 565081.9265000001 5292963.265699999, 564679.1782999998 5292962.5715, 564675.6874000002 5293365.3116))"
572,MN,University of Minnesota,40.0,39.84,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565076.9515000004 5293364.7368, 565478.2161999997 5293364.161900001, 565484.6753000002 5292963.988299999, 565081.9265000001 5292963.265699999, 565076.9515000004 5293364.7368))"
573,MN,University of Minnesota,40.0,39.44,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565871.5826000003 5293762.477, 566271.4088000003 5293760.618899999, 566280.7914000005 5293363.0677000005, 565879.5037000002 5293363.614700001, 565871.5826000003 5293762.477))"
574,MN,University of Minnesota,40.0,39.57,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565471.7567999996 5293764.3354, 565871.5826000003 5293762.477, 565879.5037000002 5293363.614700001, 565478.2161999997 5293364.161900001, 565471.7567999996 5293764.3354))"
575,MN,University of Minnesota,40.0,39.72,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565478.2161999997 5293364.161900001, 565879.5037000002 5293363.614700001, 565887.4247000003 5292964.738600001, 565484.6753000002 5292963.988299999, 565478.2161999997 5293364.161900001))"
576,MN,University of Minnesota,40.0,39.59,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565879.5037000002 5293363.614700001, 566280.7914000005 5293363.0677000005, 566290.1743999999 5292965.516899999, 565887.4247000003 5292964.738600001, 565879.5037000002 5293363.614700001))"
577,MN,University of Minnesota,40.0,39.76,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,8,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((564276.4294999996 5292956.293500001, 564679.1782999998 5292962.5715, 564695.9003999997 5292564.5943, 564292.7145999996 5292556.907199999, 564276.4294999996 5292956.293500001))"
578,MN,University of Minnesota,40.0,39.9,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,8,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((563873.6801000005 5292950.043500001, 564276.4294999996 5292956.293500001, 564292.7145999996 5292556.907199999, 563889.5285 5292549.219699999, 563873.6801000005 5292950.043500001))"
579,MN,University of Minnesota,40.0,39.86,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,8,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((564309.0000999998 5292157.506899999, 564712.6238000002 5292166.6175, 564729.3487999998 5291768.6403, 564325.2880999995 5291758.078199999, 564309.0000999998 5292157.506899999))"
580,MN,University of Minnesota,40.0,37.63,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((571027.1552999998 5292758.1197999995, 570647.2576000001 5292736.8747000005, 570653.6840000004 5293128.243899999, 571037.1738 5293165.3462000005, 571027.1552999998 5292758.1197999995))"
581,MN,University of Minnesota,40.0,36.22,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((570647.2576000001 5292736.8747000005, 570266.6849999996 5292715.5919, 570268.8793000001 5293006.107000001, 570269.5212000003 5293091.0765, 570653.6840000004 5293128.243899999, 570647.2576000001 5292736.8747000005))"
582,MN,University of Minnesota,40.0,37.62,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((570266.6849999996 5292715.5919, 570647.2576000001 5292736.8747000005, 570640.6284999996 5292333.1689, 570263.6624999996 5292315.422499999, 570266.6849999996 5292715.5919))"
583,MN,University of Minnesota,39.0,36.59,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((570647.2576000001 5292736.8747000005, 571027.1552999998 5292758.1197999995, 571018.0813999996 5292389.3762, 570819.1074999999 5292354.611199999, 570802.4733999996 5292340.7881000005, 570640.6284999996 5292333.1689, 570647.2576000001 5292736.8747000005))"
584,MN,University of Minnesota,46.5,40.96,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((570640.6284999996 5292333.1689, 570802.4733999996 5292340.7881000005, 570639.7697999999 5292205.5803, 570637.9533000002 5292063.449200001, 570696.7065000003 5291931.823899999, 570633.9989999998 5291929.431299999, 570260.6394999996 5291915.185699999, 570263.6624999996 5292315.422499999, 570640.6284999996 5292333.1689))"
585,MN,University of Minnesota,21.5,23.51,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,5,5,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((648815.1763000004 5324021.0166, 649213.1083000004 5324027.680400001, 649213.1743999999 5323934.339299999, 649142.8960999995 5323862.769200001, 649060.6524999999 5323900.235099999, 648939.8201000001 5323820.1525, 648947.4820999997 5323752.008300001, 649020.2292999998 5323786.311899999, 649030.5537999999 5323716.479699999, 648965.1547999997 5323639.863500001, 648915.2094 5323634.1368, 648820.1722999997 5323677.4307, 648815.1763000004 5324021.0166))"
586,MN,University of Minnesota,28.25,25.84,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,5,8,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((649605.6416999996 5323620.9745000005, 649997.8838 5323626.7337, 649987.3799999999 5323230.391000001, 649928.8536999999 5323228.919, 649935.5713999998 5323234.044600001, 649869.6754999999 5323246.0747, 649852.8295999998 5323227.006999999, 649790.3165999996 5323156.2491999995, 649766.3711999999 5323173.570900001, 649804.0064000003 5323225.778999999, 649813.6396000003 5323239.1423, 649846.0242999997 5323334.1910999995, 649837.9305999996 5323441.4519, 649662.9574999996 5323454.366900001, 649600.8706999999 5323451.202, 649605.6416999996 5323620.9745000005))"
587,MN,University of Minnesota,18.75,18.15,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,5,8,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((649184.3343000002 5323614.818399999, 649213.4002 5323615.2422, 649605.6416999996 5323620.9745000005, 649600.8706999999 5323451.202, 649495.4450000003 5323445.8278, 649448.4201999996 5323504.2787, 649400.2021000003 5323329.297700001, 649367.8620999996 5323266.9078, 649296.9042999996 5323249.0579, 649287.0193999996 5323338.0901, 649371.9791000001 5323394.0835, 649271.1084000003 5323564.1568, 649228.5652000001 5323596.1018, 649212.3053000001 5323578.3366, 649174.6339999996 5323537.1778, 649134.8326000003 5323514.797599999, 649119.0000999998 5323551.110400001, 649184.3343000002 5323614.818399999))"
588,MN,University of Minnesota,29.0,27.75,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,2,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((683061.9293999998 5322973.2601, 683441.4327999996 5322996.2717, 683448.8874000004 5322827.599300001, 683385.6085999999 5322836.1384, 683104.7927999999 5322764.511499999, 683067.9561000001 5322775.8993999995, 682795.4817000004 5322860.1329, 682728.3603999997 5322953.0547, 683061.9293999998 5322973.2601))"
589,MN,University of Minnesota,45.5,43.25,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,2,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((683083.9927000003 5322250.722200001, 683085.9211999997 5322187.5666000005, 683097.9173999997 5321794.6669, 682702.2873999998 5321772.2446, 682695.6671000002 5322164.943, 682694.7528999997 5322219.1205, 682765.6134000001 5322212.3016, 683083.9927000003 5322250.722200001))"
590,MN,University of Minnesota,40.0,34.1,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,1,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((688930.9477000004 5325707.034700001, 689345.7257000003 5325654.2896, 689332.7757000001 5325339.071599999, 688922.4080999997 5325355.0536, 688930.9477000004 5325707.034700001))"
591,MN,University of Minnesota,40.0,37.2,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,1,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((688515.5498000002 5325370.898600001, 688922.4080999997 5325355.0536, 688913.8646999998 5325002.9353, 688507.9024999999 5324982.0452, 688515.5498000002 5325370.898600001))"
592,MN,University of Minnesota,40.0,33.64,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,1,4,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((688922.4080999997 5325355.0536, 689332.7757000001 5325339.071599999, 689319.8256000001 5325023.853800001, 688913.8646999998 5325002.9353, 688922.4080999997 5325355.0536))"
593,MN,University of Minnesota,41.32,39.21,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,2,2,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((683692.9658000004 5326211.2827, 683718.9661999997 5326209.283299999, 683744.5471000001 5325821.4023, 683334.1863000002 5325806.053200001, 683317.2816000003 5326195.4354, 683692.9658000004 5326211.2827))"
594,MN,University of Minnesota,40.0,40.24,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,2,10,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((681006.0378999999 5323680.434599999, 681400.1711999997 5323721.058599999, 681443.2910000002 5323308.6578, 681042.0960999997 5323280.6109, 681006.0378999999 5323680.434599999))"
595,MN,University of Minnesota,36.25,38.32,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,2,11,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((682245.6634 5323364.808599999, 682639.3563000001 5323383.0448, 682673.0322000002 5323044.5776, 682525.5603999998 5323032.1373, 682525.8051000005 5322940.795, 682302.9177000001 5322927.3127, 682245.6634 5323364.808599999))"
596,MN,University of Minnesota,20.5,18.54,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,2,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((683441.4327999996 5322996.2717, 683820.9348999998 5323019.3082, 683832.8759000003 5322812.853599999, 683631.6487999996 5322802.9365, 683448.8874000004 5322827.599300001, 683441.4327999996 5322996.2717))"
597,MN,University of Minnesota,28.5,28.05,Trust Fund: University (University Trust),Department of Natural Resources,Cook,64,4,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((665713.7893000003 5319835.064200001, 665696.4075999996 5319858.5011, 665599.0502000004 5319883.459000001, 665496.1325000003 5319820.116800001, 665395.6573000001 5319815.5041000005, 665372.4386999998 5319877.522600001, 665456.8240999999 5319995.341700001, 665495.1856000004 5320048.9022, 665454.1585999997 5320070.1613, 665379.2138999999 5320030.955499999, 665309.9972000001 5320037.4657000005, 665289.1210000003 5320039.429199999, 665254.4803999998 5320100.5404, 665307.9102999996 5320142.828600001, 665317.4828000003 5320150.4048999995, 665417.2251000004 5320163.2425, 665498.6494000005 5320272.827199999, 665579.2630000003 5320223.1559999995, 665520.3505999995 5320099.3555, 665628.4050000003 5320152.8662, 665707.7949999999 5320151.943399999, 665710.5909000002 5320004.146500001, 665713.7893000003 5319835.064200001))"
