,state,university,rights_type,acres,gis_acres,trust_name,managing_agency,meridian,township,range,section,aliquot,data_source,geometry
68,NM,New Mexico State University,subsurface,40.0,39.52,New Mexico State University,State Land Office,23,13N,14W,08,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196967.87650000025 3919402.7185999993, 196952.8816999998 3919003.805299999, 196552.55229999963 3919018.5964, 196566.76520000026 3919418.0771999992, 196967.87650000025 3919402.7185999993))"
69,NM,New Mexico State University,subsurface,40.0,39.63,New Mexico State University,State Land Office,23,13N,14W,08,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196165.65340000018 3919433.4536000006, 196152.23809999973 3919033.3848, 195751.90780000016 3919048.2117, 195764.52410000004 3919448.8286000006, 196165.65340000018 3919433.4536000006))"
70,NM,New Mexico State University,subsurface,40.0,39.74,New Mexico State University,State Land Office,23,13N,14W,08,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196595.1771999998 3920217.0198999997, 196580.96279999986 3919817.558700001, 196179.06850000005 3919833.4826999996, 196192.48550000042 3920233.5319, 196595.1771999998 3920217.0198999997))"
71,NM,New Mexico State University,subsurface,40.0,39.84,New Mexico State University,State Land Office,23,13N,14W,08,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((195789.77630000003 3920250.0427, 195777.15809999965 3919849.4453, 195375.24670000002 3919865.4058999997, 195387.0839999998 3920266.591, 195789.77630000003 3920250.0427))"
72,NM,New Mexico State University,subsurface,40.0,39.58,New Mexico State University,State Land Office,23,13N,14W,08,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196566.76520000026 3919418.0771999992, 196552.55229999963 3919018.5964, 196152.23809999973 3919033.3848, 196165.65340000018 3919433.4536000006, 196566.76520000026 3919418.0771999992))"
73,NM,New Mexico State University,subsurface,40.0,39.68,New Mexico State University,State Land Office,23,13N,14W,08,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((195764.52410000004 3919448.8286000006, 195751.90780000016 3919048.2117, 195351.5756000001 3919063.0165, 195363.41009999998 3919464.201199999, 195764.52410000004 3919448.8286000006))"
74,NM,New Mexico State University,subsurface,40.0,39.6,New Mexico State University,State Land Office,23,13N,14W,08,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196982.87239999976 3919801.632200001, 196967.87650000025 3919402.7185999993, 196566.76520000026 3919418.0771999992, 196580.96279999986 3919817.558700001, 196982.87239999976 3919801.632200001))"
75,NM,New Mexico State University,subsurface,40.0,39.71,New Mexico State University,State Land Office,23,13N,14W,08,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196179.06850000005 3919833.4826999996, 196165.65340000018 3919433.4536000006, 195764.52410000004 3919448.8286000006, 195777.15809999965 3919849.4453, 196179.06850000005 3919833.4826999996))"
76,NM,New Mexico State University,subsurface,40.0,39.45,New Mexico State University,State Land Office,23,13N,14W,08,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196952.8816999998 3919003.805299999, 196937.88790000044 3918604.8921000008, 196538.3563000001 3918619.0952000003, 196552.55229999963 3919018.5964, 196952.8816999998 3919003.805299999))"
77,NM,New Mexico State University,subsurface,40.0,39.55,New Mexico State University,State Land Office,23,13N,14W,08,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196152.23809999973 3919033.3848, 196138.82409999985 3918633.3160999995, 195739.2921000002 3918647.5747999996, 195751.90780000016 3919048.2117, 196152.23809999973 3919033.3848))"
78,NM,New Mexico State University,subsurface,40.0,39.66,New Mexico State University,State Land Office,23,13N,14W,08,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196580.96279999986 3919817.558700001, 196566.76520000026 3919418.0771999992, 196165.65340000018 3919433.4536000006, 196179.06850000005 3919833.4826999996, 196580.96279999986 3919817.558700001))"
79,NM,New Mexico State University,subsurface,40.0,39.77,New Mexico State University,State Land Office,23,13N,14W,08,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((195777.15809999965 3919849.4453, 195764.52410000004 3919448.8286000006, 195363.41009999998 3919464.201199999, 195375.24670000002 3919865.4058999997, 195777.15809999965 3919849.4453))"
80,NM,New Mexico State University,subsurface,40.0,39.5,New Mexico State University,State Land Office,23,13N,14W,08,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196552.55229999963 3919018.5964, 196538.3563000001 3918619.0952000003, 196138.82409999985 3918633.3160999995, 196152.23809999973 3919033.3848, 196552.55229999963 3919018.5964))"
81,NM,New Mexico State University,subsurface,40.0,39.61,New Mexico State University,State Land Office,23,13N,14W,08,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((195751.90780000016 3919048.2117, 195739.2921000002 3918647.5747999996, 195339.75879999995 3918661.8314999994, 195351.5756000001 3919063.0165, 195751.90780000016 3919048.2117))"
82,NM,New Mexico State University,subsurface,40.0,40.22,New Mexico State University,State Land Office,23,13N,14W,10,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((200221.13999999966 3920082.965399999, 200208.89070000034 3919680.129899999, 199804.11120000016 3919696.1875, 199817.4654000001 3920098.7073999997, 200221.13999999966 3920082.965399999))"
83,NM,New Mexico State University,subsurface,40.0,40.16,New Mexico State University,State Land Office,23,13N,14W,10,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199413.7904000003 3920114.4674999993, 199399.3150000004 3919712.2639000006, 198994.51769999973 3919728.3387, 199010.11500000022 3920130.2459999993, 199413.7904000003 3920114.4674999993))"
84,NM,New Mexico State University,subsurface,40.0,40.44,New Mexico State University,State Land Office,23,13N,14W,10,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((200196.65919999965 3919277.2940999996, 200184.41189999972 3918874.4389999993, 199777.38960000034 3918891.128799999, 199790.7418999998 3919293.668400001, 200196.65919999965 3919277.2940999996))"
85,NM,New Mexico State University,subsurface,40.0,40.39,New Mexico State University,State Land Office,23,13N,14W,10,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199384.82440000027 3919310.0610000007, 199370.3498999998 3918907.8178000003, 198963.31049999967 3918924.5451999996, 198978.92210000008 3919326.4516000003, 199384.82440000027 3919310.0610000007))"
86,NM,New Mexico State University,subsurface,40.0,40.19,New Mexico State University,State Land Office,23,13N,14W,10,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199817.4654000001 3920098.7073999997, 199804.11120000016 3919696.1875, 199399.3150000004 3919712.2639000006, 199413.7904000003 3920114.4674999993, 199817.4654000001 3920098.7073999997))"
87,NM,New Mexico State University,subsurface,40.0,40.14,New Mexico State University,State Land Office,23,13N,14W,10,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199010.11500000022 3920130.2459999993, 198994.51769999973 3919728.3387, 198589.71999999974 3919744.4318000004, 198606.45490000024 3920146.0220999997, 199010.11500000022 3920130.2459999993))"
88,NM,New Mexico State University,subsurface,40.0,40.42,New Mexico State University,State Land Office,23,13N,14W,10,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199790.7418999998 3919293.668400001, 199777.38960000034 3918891.128799999, 199370.3498999998 3918907.8178000003, 199384.82440000027 3919310.0610000007, 199790.7418999998 3919293.668400001))"
89,NM,New Mexico State University,subsurface,40.0,40.36,New Mexico State University,State Land Office,23,13N,14W,10,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((198978.92210000008 3919326.4516000003, 198963.31049999967 3918924.5451999996, 198556.28579999972 3918941.2507000007, 198573.0025000004 3919342.8411999997, 198978.92210000008 3919326.4516000003))"
90,NM,New Mexico State University,subsurface,40.0,40.33,New Mexico State University,State Land Office,23,13N,14W,10,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((200208.89070000034 3919680.129899999, 200196.65919999965 3919277.2940999996, 199790.7418999998 3919293.668400001, 199804.11120000016 3919696.1875, 200208.89070000034 3919680.129899999))"
91,NM,New Mexico State University,subsurface,40.0,40.27,New Mexico State University,State Land Office,23,13N,14W,10,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199399.3150000004 3919712.2639000006, 199384.82440000027 3919310.0610000007, 198978.92210000008 3919326.4516000003, 198994.51769999973 3919728.3387, 199399.3150000004 3919712.2639000006))"
92,NM,New Mexico State University,subsurface,40.0,40.55,New Mexico State University,State Land Office,23,13N,14W,10,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((200184.41189999972 3918874.4389999993, 200172.18290000036 3918471.6033999994, 199764.02199999988 3918488.5900999997, 199777.38960000034 3918891.128799999, 200184.41189999972 3918874.4389999993))"
93,NM,New Mexico State University,subsurface,40.0,40.5,New Mexico State University,State Land Office,23,13N,14W,10,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199370.3498999998 3918907.8178000003, 199355.87710000016 3918505.5945999995, 198947.71559999976 3918522.6185, 198963.31049999967 3918924.5451999996, 199370.3498999998 3918907.8178000003))"
94,NM,New Mexico State University,subsurface,40.0,40.3,New Mexico State University,State Land Office,23,13N,14W,10,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199804.11120000016 3919696.1875, 199790.7418999998 3919293.668400001, 199384.82440000027 3919310.0610000007, 199399.3150000004 3919712.2639000006, 199804.11120000016 3919696.1875))"
95,NM,New Mexico State University,subsurface,40.0,40.25,New Mexico State University,State Land Office,23,13N,14W,10,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((198994.51769999973 3919728.3387, 198978.92210000008 3919326.4516000003, 198573.0025000004 3919342.8411999997, 198589.71999999974 3919744.4318000004, 198994.51769999973 3919728.3387))"
96,NM,New Mexico State University,subsurface,40.0,40.53,New Mexico State University,State Land Office,23,13N,14W,10,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((199777.38960000034 3918891.128799999, 199764.02199999988 3918488.5900999997, 199355.87710000016 3918505.5945999995, 199370.3498999998 3918907.8178000003, 199777.38960000034 3918891.128799999))"
97,NM,New Mexico State University,subsurface,40.0,40.47,New Mexico State University,State Land Office,23,13N,14W,10,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((198963.31049999967 3918924.5451999996, 198947.71559999976 3918522.6185, 198539.55370000005 3918539.6609000005, 198556.28579999972 3918941.2507000007, 198963.31049999967 3918924.5451999996))"
98,NM,New Mexico State University,subsurface,40.0,39.64,New Mexico State University,State Land Office,23,13N,14W,12,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((203396.29000000004 3919565.5635, 202997.19959999993 3919580.569, 203009.5103000002 3919982.614, 203408.6797000002 3919967.5645000003, 203396.29000000004 3919565.5635))"
99,NM,New Mexico State University,subsurface,40.0,39.66,New Mexico State University,State Land Office,23,13N,14W,12,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202610.34109999985 3919997.701199999, 202598.108 3919595.5725, 202198.9506000001 3919610.595899999, 202211.07349999994 3920012.8094999995, 202610.34109999985 3919997.701199999))"
100,NM,New Mexico State University,subsurface,40.0,39.65,New Mexico State University,State Land Office,23,13N,14W,12,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202585.87550000008 3919193.4239000008, 202573.64360000007 3918791.2556, 202174.6911000004 3918806.1296999995, 202186.81199999992 3919208.363, 202585.87550000008 3919193.4239000008))"
101,NM,New Mexico State University,subsurface,40.0,39.65,New Mexico State University,State Land Office,23,13N,14W,12,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((203009.5103000002 3919982.614, 202997.19959999993 3919580.569, 202598.108 3919595.5725, 202610.34109999985 3919997.701199999, 203009.5103000002 3919982.614))"
102,NM,New Mexico State University,subsurface,40.0,39.67,New Mexico State University,State Land Office,23,13N,14W,12,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202211.07349999994 3920012.8094999995, 202198.9506000001 3919610.595899999, 201799.77570000011 3919625.6175999995, 201811.78899999987 3920027.9361000005, 202211.07349999994 3920012.8094999995))"
103,NM,New Mexico State University,subsurface,40.0,39.65,New Mexico State University,State Land Office,23,13N,14W,12,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202186.81199999992 3919208.363, 202174.6911000004 3918806.1296999995, 201775.7368999999 3918820.9817999993, 201787.76389999967 3919223.2994, 202186.81199999992 3919208.363))"
104,NM,New Mexico State University,subsurface,40.0,39.63,New Mexico State University,State Land Office,23,13N,14W,12,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((203396.29000000004 3919565.5635, 203383.8853000002 3919163.562999999, 202984.88939999975 3919178.5042000003, 202997.19959999993 3919580.569, 203396.29000000004 3919565.5635))"
105,NM,New Mexico State University,subsurface,40.0,39.66,New Mexico State University,State Land Office,23,13N,14W,12,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202598.108 3919595.5725, 202585.87550000008 3919193.4239000008, 202186.81199999992 3919208.363, 202198.9506000001 3919610.595899999, 202598.108 3919595.5725))"
106,NM,New Mexico State University,subsurface,40.0,39.64,New Mexico State University,State Land Office,23,13N,14W,12,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202573.64360000007 3918791.2556, 202561.4129999997 3918389.0873000007, 202162.57079999987 3918403.876599999, 202174.6911000004 3918806.1296999995, 202573.64360000007 3918791.2556))"
107,NM,New Mexico State University,subsurface,40.0,39.64,New Mexico State University,State Land Office,23,13N,14W,12,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202997.19959999993 3919580.569, 202984.88939999975 3919178.5042000003, 202585.87550000008 3919193.4239000008, 202598.108 3919595.5725, 202997.19959999993 3919580.569))"
108,NM,New Mexico State University,subsurface,40.0,39.66,New Mexico State University,State Land Office,23,13N,14W,12,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202198.9506000001 3919610.595899999, 202186.81199999992 3919208.363, 201787.76389999967 3919223.2994, 201799.77570000011 3919625.6175999995, 202198.9506000001 3919610.595899999))"
109,NM,New Mexico State University,subsurface,40.0,39.64,New Mexico State University,State Land Office,23,13N,14W,12,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((202174.6911000004 3918806.1296999995, 202162.57079999987 3918403.876599999, 201763.72759999987 3918418.6637999993, 201775.7368999999 3918820.9817999993, 202174.6911000004 3918806.1296999995))"
110,NM,New Mexico State University,subsurface,40.0,40.02,New Mexico State University,State Land Office,23,13N,14W,20,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((196882.82849999983 3917021.0928000007, 196871.11230000015 3916614.751599999, 196471.66000000015 3916626.1666, 196483.65990000032 3917031.639799999, 196882.82849999983 3917021.0928000007))"
